"Time"	"0 L-SI2"	"1 R-Si2"	"2 L-Si3"	"3 R-Si3"
3459.0886	-38.775192	-40.324543	-43.826229	-36.656364
3459.0892	-39.014545	-40.336338	-43.826229	-36.621151
3459.0898	-38.775192	-40.336338	-43.826229	-36.621151
3459.0903	-39.014545	-40.560425	-43.826229	-36.621151
3459.0909	-39.014545	-40.57222	-43.826229	-36.621151
3459.0914	-39.253899	-40.57222	-43.826229	-36.621151
3459.092	-39.253899	-40.79631	-43.826229	-36.621151
3459.0926	-39.253899	-41.032196	-43.826229	-36.621151
3459.0931	-39.253899	-41.268082	-43.826229	-36.621151
3459.0937	-39.493252	-41.503967	-43.826229	-36.621151
3459.0942	-39.732605	-41.739853	-44.040596	-36.621151
3459.0948	-39.732605	-41.751648	-43.850048	-36.621151
3459.0954	-39.732605	-41.975735	-44.040596	-36.621151
3459.0959	-39.732605	-41.98753	-44.064415	-36.621151
3459.0965	-39.732605	-41.98753	-43.850048	-36.421616
3459.097	-39.732605	-41.98753	-43.826229	-36.585938
3459.0976	-39.493252	-42.21162	-43.826229	-36.621151
3459.0982	-39.732605	-42.447506	-44.040596	-36.621151
3459.0987	-39.971954	-42.459301	-43.850048	-36.421616
3459.0993	-39.971954	-42.459301	-44.040596	-36.585938
3459.0998	-39.732605	-42.683392	-44.064415	-36.621151
3459.1004	-39.971954	-42.695187	-44.064415	-36.621151
3459.101	-39.732605	-42.695187	-44.064415	-36.621151
3459.1015	-39.732605	-42.695187	-44.064415	-36.421616
3459.1021	-39.732605	-42.695187	-44.064415	-36.386402
3459.1026	-39.493252	-42.695187	-43.850048	-36.186863
3459.1032	-39.493252	-42.695187	-43.826229	-36.351189
3459.1038	-39.493252	-42.695187	-43.826229	-36.186863
3459.1043	-39.732605	-42.919277	-44.040596	-36.151649
3459.1049	-39.732605	-42.931072	-44.064415	-36.351189
3459.1054	-39.732605	-42.931072	-44.064415	-36.186863
3459.106	-39.732605	-43.155163	-44.064415	-36.151649
3459.1066	-39.732605	-43.166958	-43.850048	-36.151649
3459.1071	-39.493252	-43.166958	-43.826229	-36.151649
3459.1077	-39.493252	-43.166958	-43.826229	-36.151649
3459.1082	-39.493252	-43.391048	-43.826229	-36.151649
3459.1088	-39.732605	-43.402843	-44.040596	-36.151649
3459.1094	-39.732605	-43.402843	-44.064415	-36.151649
3459.1099	-39.971954	-43.402843	-44.064415	-36.151649
3459.1105	-40.211308	-43.851021	-44.064415	-36.151649
3459.111	-40.211308	-43.874611	-44.064415	-36.151649
3459.1116	-40.211308	-43.874611	-44.278782	-35.95211
3459.1122	-40.211308	-43.65052	-44.302601	-35.916897
3459.1127	-40.211308	-43.862816	-44.088234	-35.916897
3459.1133	-40.211308	-43.874611	-44.278782	-35.916897
3459.1138	-40.211308	-43.874611	-44.088234	-35.916897
3459.1144	-40.211308	-43.874611	-44.064415	-35.916897
3459.115	-40.211308	-44.098701	-44.278782	-35.916897
3459.1155	-40.450661	-44.110497	-44.302601	-35.916897
3459.1161	-40.211308	-44.110497	-44.302601	-35.916897
3459.1166	-40.211308	-44.110497	-44.302601	-35.916897
3459.1172	-40.450661	-44.110497	-44.516968	-35.717361
3459.1178	-40.211308	-44.110497	-44.32642	-35.682148
3459.1183	-40.211308	-43.886406	-44.088234	-35.682148
3459.1189	-39.971954	-43.874611	-44.278782	-35.682148
3459.1194	-39.732605	-43.65052	-44.088234	-35.482609
3459.12	-39.971954	-43.638725	-44.064415	-35.646935
3459.1206	-40.211308	-43.862816	-44.064415	-35.682148
3459.1211	-39.971954	-43.874611	-44.278782	-35.482609
3459.1217	-39.971954	-43.874611	-44.302601	-35.447395
3459.1222	-40.211308	-43.874611	-44.302601	-35.447395
3459.1228	-40.211308	-44.098701	-44.302601	-35.447395
3459.1234	-39.971954	-44.110497	-44.302601	-35.447395
3459.1239	-39.732605	-43.886406	-44.088234	-35.447395
3459.1245	-40.211308	-43.874611	-44.278782	-35.447395
3459.125	-40.211308	-43.874611	-44.302601	-35.447395
3459.1256	-40.211308	-43.874611	-44.302601	-35.24786
3459.1262	-40.211308	-43.874611	-44.302601	-35.412182
3459.1267	-40.211308	-44.098701	-44.516968	-35.447395
3459.1273	-40.211308	-44.334587	-44.540787	-35.447395
3459.1278	-40.450661	-44.122292	-44.540787	-35.447395
3459.1284	-40.450661	-44.110497	-44.540787	-35.447395
3459.129	-40.450661	-44.110497	-44.540787	-35.24786
3459.1295	-40.690014	-44.110497	-44.540787	-35.212646
3459.1301	-40.450661	-44.110497	-44.540787	-35.212646
3459.1306	-40.450661	-44.110497	-44.540787	-35.212646
3459.1312	-40.450661	-44.334587	-44.540787	-35.212646
3459.1318	-40.450661	-44.122292	-44.540787	-35.212646
3459.1323	-40.450661	-44.110497	-44.540787	-35.212646
3459.1329	-40.450661	-44.334587	-44.540787	-35.212646
3459.1334	-40.690014	-44.122292	-44.540787	-35.013107
3459.134	-40.690014	-44.110497	-44.755154	-34.977894
3459.1346	-40.211308	-44.110497	-44.564606	-34.778358
3459.1351	-40.450661	-43.886406	-44.540787	-34.743145
3459.1357	-40.211308	-43.874611	-44.540787	-34.743145
3459.1362	-40.211308	-43.65052	-44.540787	-34.743145
3459.1368	-40.211308	-43.862816	-44.540787	-34.743145
3459.1374	-40.211308	-44.098701	-44.540787	-34.743145
3459.1379	-40.450661	-44.110497	-44.540787	-34.743145
3459.1385	-40.211308	-44.110497	-44.540787	-34.743145
3459.139	-40.211308	-43.662315	-44.540787	-34.543606
3459.1396	-40.211308	-43.862816	-44.32642	-34.508392
3459.1402	-40.211308	-43.874611	-44.302601	-34.508392
3459.1407	-40.211308	-43.65052	-44.302601	-34.508392
3459.1413	-39.971954	-43.638725	-44.302601	-34.508392
3459.1418	-40.450661	-43.638725	-44.302601	-34.308857
3459.1424	-40.211308	-43.638725	-44.302601	-34.473179
3459.143	-40.211308	-43.862816	-44.516968	-34.508392
3459.1435	-40.450661	-43.874611	-44.540787	-34.508392
3459.1441	-40.450661	-43.874611	-44.540787	-34.508392
3459.1446	-40.450661	-43.874611	-44.540787	-34.308857
3459.1452	-40.450661	-43.874611	-44.540787	-34.473179
3459.1458	-40.450661	-43.874611	-44.755154	-34.508392
3459.1463	-40.211308	-43.874611	-44.778973	-34.308857
3459.1469	-40.450661	-43.874611	-44.564606	-34.273643
3459.1474	-40.450661	-43.874611	-44.32642	-34.273643
3459.148	-40.450661	-43.874611	-44.516968	-34.473179
3459.1486	-40.450661	-43.65052	-44.540787	-34.308857
3459.1491	-40.450661	-43.638725	-44.755154	-34.473179
3459.1497	-40.450661	-43.638725	-44.778973	-34.308857
3459.1502	-40.450661	-43.638725	-44.778973	-34.273643
3459.1508	-40.450661	-43.638725	-44.778973	-34.273643
3459.1514	-40.211308	-43.414639	-44.778973	-34.273643
3459.1519	-39.971954	-43.402843	-44.564606	-34.074104
3459.1525	-39.971954	-43.178753	-44.540787	-34.038891
3459.153	-40.211308	-43.166958	-44.540787	-34.038891
3459.1536	-39.971954	-43.166958	-44.540787	-34.038891
3459.1542	-40.211308	-43.166958	-44.755154	-34.038891
3459.1547	-40.211308	-43.166958	-44.778973	-34.038891
3459.1553	-40.211308	-43.166958	-44.778973	-34.038891
3459.1558	-40.211308	-43.166958	-44.778973	-33.839352
3459.1564	-39.971954	-42.942867	-44.778973	-33.804138
3459.157	-40.211308	-43.155163	-44.778973	-33.804138
3459.1575	-39.971954	-43.166958	-44.778973	-33.804138
3459.1581	-39.971954	-43.166958	-44.564606	-33.804138
3459.1586	-39.971954	-42.942867	-44.755154	-33.804138
3459.1592	-39.732605	-43.155163	-44.564606	-33.804138
3459.1598	-39.971954	-43.166958	-44.755154	-33.804138
3459.1603	-39.971954	-43.166958	-44.778973	-33.804138
3459.1609	-40.211308	-43.166958	-44.778973	-33.604603
3459.1614	-40.211308	-43.166958	-44.778973	-33.569389
3459.162	-39.971954	-43.166958	-44.778973	-33.569389
3459.1626	-40.211308	-42.942867	-44.778973	-33.569389
3459.1631	-39.971954	-42.931072	-44.564606	-33.569389
3459.1637	-40.211308	-43.155163	-44.540787	-33.36985
3459.1642	-39.971954	-43.166958	-44.755154	-33.334637
3459.1648	-40.211308	-43.166958	-44.778973	-33.334637
3459.1654	-39.971954	-43.166958	-44.99334	-33.334637
3459.1659	-40.211308	-43.166958	-44.802792	-33.334637
3459.1665	-40.211308	-43.166958	-44.778973	-33.334637
3459.167	-40.211308	-43.166958	-44.99334	-33.334637
3459.1676	-40.211308	-42.942867	-44.802792	-33.135101
3459.1682	-39.971954	-42.931072	-44.778973	-33.099888
3459.1687	-39.732605	-42.706982	-44.778973	-33.099888
