"Time"	"0 L-SI2"	"1 R-Si2"	"2 L-Si3"	"3 R-Si3"
3860.9067	-47.329113	-55.673901	-50.643684	-46.051182
3860.9073	-47.107346	-55.582458	-50.520485	-45.900513
3860.9078	-47.305138	-55.453953	-50.534622	-45.95787
3860.9083	-47.395042	-55.683167	-50.501095	-45.69693
3860.9088	-47.335106	-55.448715	-50.579056	-45.677944
3860.9094	-47.185265	-55.417297	-50.47686	-45.508289
3860.9099	-47.257187	-55.261803	-50.382339	-45.196449
3860.9104	-47.293152	-55.499474	-50.260345	-45.254215
3860.9109	-47.179272	-55.58165	-50.44939	-45.486073
3860.9115	-47.311131	-55.441467	-50.407787	-45.247749
3860.912	-47.281162	-55.502697	-50.4603	-45.133434
3860.9125	-47.347092	-55.484165	-50.465145	-44.770294
3860.913	-47.317123	-55.515991	-50.219955	-44.903191
3860.9136	-47.37706	-55.704918	-50.285393	-44.840984
3860.9141	-47.454979	-55.7593	-50.495037	-44.813114
3860.9146	-47.19725	-55.684776	-50.573807	-44.760597
3860.9151	-47.233215	-55.677929	-50.478882	-44.575996
3860.9157	-47.401035	-55.715393	-50.327	-44.483898
3860.9162	-47.454979	-55.663425	-50.195316	-44.314247
3860.9167	-47.640781	-55.539352	-50.401726	-44.347775
3860.9172	-47.335106	-55.647312	-50.292259	-44.073906
3860.9178	-47.353088	-55.619518	-50.419502	-43.805283
3860.9183	-47.544884	-55.528477	-50.376682	-44.06461
3860.9188	-47.275169	-55.562717	-50.334267	-43.750751
3860.9193	-47.155296	-55.596153	-50.361332	-43.376301
3860.9199	-47.383057	-55.65255	-50.195313	-43.255119
3860.9204	-47.371067	-55.419712	-50.333462	-43.180393
3860.9209	-47.550877	-55.686386	-50.455452	-43.175545
3860.9214	-47.514915	-55.612671	-50.567745	-42.802303
3860.922	-47.562866	-55.667454	-50.383144	-42.526817
3860.9225	-47.538891	-55.589706	-50.187233	-42.390285
3860.923	-47.640781	-55.497459	-50.372238	-42.036839
3860.9235	-47.49094	-55.684372	-50.35487	-41.633305
3860.9241	-47.32312	-55.557884	-50.4296	-41.153828
3860.9246	-47.19725	-55.470871	-50.42556	-40.900963
3860.9251	-47.466965	-55.6026	-50.119373	-40.133076
3860.9256	-47.407028	-55.561508	-49.951336	-39.59301
3860.9262	-47.299145	-55.630394	-49.983246	-38.676067
3860.9267	-47.454979	-55.715794	-50.110085	-37.44244
3860.9272	-47.526901	-55.549023	-50.060802	-34.819664
3860.9277	-47.49094	-55.296448	-50.004654	-26.800266
3860.9283	-47.37706	-55.099461	-49.999405	-13.216613
3860.9288	-47.161289	-55.26825	-49.83379	-0.53495407
3860.9293	-47.191257	-54.989086	-49.666962	12.67223
3860.9298	-47.269176	-55.035812	-49.870949	21.399326
3860.9304	-47.215233	-55.348816	-49.969109	24.317787
3860.9309	-47.251194	-55.483765	-50.151688	22.931065
3860.9314	-47.125328	-55.775009	-50.092716	18.080971
3860.9319	-47.275169	-55.63966	-50.072517	11.821535
3860.9325	-47.239208	-55.717003	-50.270851	4.4314742
3860.933	-47.395042	-55.795959	-50.349621	-3.0502803
3860.9335	-47.071384	-55.884178	-50.247829	-9.6623554
3860.934	-46.903564	-55.870079	-50.028084	-15.601467
3860.9346	-46.999462	-55.682762	-50.253883	-20.993647
3860.9351	-46.867599	-55.717407	-49.930733	-25.399811
3860.9356	-46.711765	-55.66423	-49.924675	-29.585424
3860.9361	-46.621861	-55.911167	-49.994556	-33.121101
3860.9367	-46.885582	-55.767357	-49.95174	-36.022999
3860.9372	-47.011448	-55.85437	-50.068073	-38.42482
3860.9377	-46.987473	-55.61549	-50.127048	-40.652542
3860.9382	-46.735741	-55.84309	-50.315689	-42.355545
3860.9388	-46.657822	-55.716599	-50.248634	-43.87476
3860.9393	-46.603882	-55.696056	-50.028484	-44.925404
3860.9398	-46.80167	-55.534519	-50.102409	-45.779331
3860.9403	-46.490002	-55.535728	-49.958202	-46.53672
3860.9409	-46.561924	-55.524048	-50.062016	-47.293701
3860.9414	-46.202305	-55.820129	-49.841061	-47.745708
3860.9419	-46.046471	-55.714184	-49.687561	-48.215488
3860.9424	-45.501049	-55.748425	-49.82571	-48.823818
3860.943	-45.24332	-55.479736	-49.705338	-49.221294
3860.9435	-44.524082	-55.541771	-49.77037	-49.455982
3860.944	-43.858788	-55.620728	-49.887917	-49.781963
3860.9445	-43.013683	-55.73513	-49.866508	-49.922935
3860.9451	-42.426304	-55.615086	-49.792183	-49.94273
3860.9456	-41.557224	-55.72506	-49.612431	-50.520363
3860.9461	-40.298557	-55.719017	-49.501347	-50.567219
3860.9466	-39.345566	-55.536938	-49.921848	-50.918243
3860.9472	-37.991001	-55.279125	-49.87701	-51.045078
3860.9477	-36.780285	-55.48457	-49.961433	-51.029732
3860.9482	-35.191967	-55.375	-49.966282	-50.999836
3860.9487	-33.142139	-55.603806	-50.105236	-51.190094
3860.9493	-29.324181	-55.469666	-49.984055	-51.379135
3860.9498	-21.34663	-55.448315	-49.841869	-51.329453
3860.9503	-4.5584106	-55.318199	-49.429443	-51.262802
3860.9508	14.609289	-55.29282	-49.369663	-51.478909
3860.9514	25.811424	-55.187279	-49.581329	-51.34763
3860.9519	29.49752	-55.364929	-49.874588	-51.682091
3860.9524	29.437584	-55.295238	-50.202991	-51.480526
3860.9529	26.806372	-55.327061	-50.51968	-51.798019
3860.9535	22.802612	-55.350021	-50.45303	-51.748337
3860.954	17.797913	-55.26865	-50.648937	-51.748741
3860.9545	12.37965	-55.25576	-50.945835	-51.743488
3860.955	7.1352048	-55.20863	-51.053684	-51.856186
3860.9556	1.686975	-55.243271	-50.909885	-51.943439
3860.9561	-3.2517943	-55.422531	-51.031467	-51.95475
3860.9566	-7.9388304	-55.428173	-50.978958	-52.051292
3860.9571	-12.356152	-55.288792	-50.800011	-51.916779
3860.9577	-16.389879	-55.157871	-50.812531	-51.923645
3860.9582	-20.195848	-55.271873	-50.595619	-51.840031
3860.9587	-23.168701	-55.391514	-50.659039	-51.822662
3860.9592	-26.189501	-55.579636	-50.818996	-52.008476
3860.9598	-28.658886	-55.265831	-50.610157	-52.078354
3860.9603	-31.200193	-55.260593	-50.694584	-51.850533
3860.9608	-33.507751	-55.283554	-50.705891	-51.98666
3860.9613	-35.138023	-55.113159	-50.93008	-51.974949
3860.9619	-36.39669	-55.196545	-50.739014	-51.837605
3860.9624	-37.95504	-55.386276	-50.666306	-51.844875
3860.9629	-38.973961	-55.213867	-50.512405	-51.427608
3860.9634	-40.184677	-55.141357	-50.436062	-51.640888
3860.964	-41.143661	-55.182041	-50.718014	-51.449017
3860.9645	-42.072678	-55.121216	-50.791527	-51.366211
3860.965	-42.600121	-55.199768	-50.880798	-51.203018
3860.9655	-43.379295	-55.045883	-51.016121	-51.197365
3860.9661	-43.93071	-54.904892	-50.93856	-51.07901
3860.9666	-44.146484	-54.897644	-51.028641	-51.21756
3860.9671	-44.811779	-55.140148	-50.868275	-51.018822
3860.9676	-45.153416	-55.109131	-50.924828	-50.907738
3860.9682	-45.465088	-55.240051	-50.998344	-51.127075
3860.9687	-45.872654	-55.005199	-50.913521	-50.82655
3860.9692	-45.974548	-54.902878	-50.84808	-50.877441
3860.9697	-46.082432	-55.118393	-51.026218	-50.769592
3860.9703	-46.262241	-55.168747	-50.843636	-50.654068
3860.9708	-46.555931	-55.076904	-51.055302	-50.510666
3860.9713	-46.651829	-54.989086	-51.015312	-50.721523
3860.9718	-46.903564	-54.983044	-51.088017	-50.754242
3860.9724	-46.849621	-55.135715	-51.075092	-50.568832
3860.9729	-46.939526	-55.117188	-51.045605	-50.730812
3860.9734	-47.011448	-54.953636	-50.95512	-50.7603
3860.9739	-47.287155	-55.117992	-51.02177	-50.393929
3860.9745	-47.19725	-55.126049	-50.840809	-50.367672
3860.975	-47.478954	-55.033798	-50.755173	-50.328087
3860.9755	-47.101353	-54.999157	-50.659039	-50.444016
3860.976	-47.245201	-54.948803	-50.582691	-50.367672
3860.9766	-47.38905	-54.889183	-50.620659	-49.943134
3860.9771	-47.32312	-54.970154	-50.605312	-49.873657
3860.9776	-47.383057	-55.093822	-50.709526	-50.283653
3860.9781	-47.407028	-55.006004	-50.732147	-50.047352
3860.9787	-47.305138	-54.853733	-50.586327	-50.067951
3860.9792	-47.191257	-54.984653	-50.766888	-50.036846
3860.9797	-47.550877	-55.091808	-50.831116	-50.045734
3860.9802	-47.520908	-55.036621	-50.706299	-50.153988
3860.9808	-47.544884	-55.010437	-50.789104	-50.274765
3860.9813	-47.49094	-55.086571	-50.917557	-50.192364
3860.9818	-47.287155	-54.852524	-50.894936	-50.299004
3860.9823	-47.454979	-55.228367	-50.893723	-50.261841
3860.9829	-47.520908	-55.072067	-50.869083	-50.038059
3860.9834	-47.748669	-55.022522	-50.763653	-49.960098
3860.9839	-47.766647	-54.972973	-50.800415	-50.074413
3860.9844	-47.730686	-55.028564	-50.924427	-49.964138
3860.985	-47.610813	-54.975388	-50.979359	-50.19883
3860.9855	-47.700718	-54.714355	-50.729725	-50.063507
3860.986	-47.60482	-54.906101	-50.884434	-49.809429
3860.9865	-47.329113	-54.91013	-51.005211	-49.888199
3860.9871	-47.616806	-55.067638	-51.189003	-49.770653
3860.9876	-47.442993	-54.96693	-51.146591	-50.185902
3860.9881	-47.514915	-54.863804	-51.113464	-50.074818
3860.9886	-47.544884	-54.882336	-51.199909	-49.883755
3860.9892	-47.574852	-54.98143	-51.149418	-49.893448
3860.9897	-47.826584	-55.079723	-51.233841	-50.008167
3860.9902	-47.562866	-54.993114	-51.209202	-49.73349
3860.9907	-47.49094	-55.00399	-50.94664	-49.560604
3860.9913	-47.484947	-55.248913	-50.98542	-49.606247
3860.9918	-47.419018	-54.987473	-50.889683	-49.491531
3860.9923	-47.574852	-54.84729	-50.818996	-49.466084
3860.9928	-47.67075	-54.963707	-50.851311	-49.470524
3860.9934	-47.442993	-55.004795	-50.750328	-49.250381
3860.9939	-47.508923	-54.960888	-50.768906	-49.172421
3860.9944	-47.532898	-55.06361	-50.868683	-49.286732
3860.9949	-47.682739	-54.970554	-50.828285	-49.148182
3860.9955	-47.658764	-54.974583	-50.683674	-49.239471
3860.996	-47.78463	-54.962097	-51.028236	-48.997917
3860.9965	-47.407028	-55.237228	-50.950275	-48.991451
3860.997	-47.383057	-55.059982	-51.020561	-49.099709
3860.9976	-47.466965	-55.010437	-50.680847	-49.124348
3860.9981	-47.682739	-55.008018	-50.977745	-49.238663
3860.9986	-47.598827	-55.018494	-50.791931	-49.207157
3860.9991	-47.778637	-55.056763	-50.95472	-49.147778
3860.9997	-47.736679	-55.146191	-50.873123	-49.064564
3861.0002	-47.940464	-54.98103	-51.074692	-48.894913
3861.0007	-47.964439	-55.000767	-51.050858	-48.979336
3861.0012	-47.796616	-55.028965	-51.107811	-48.918343
3861.0018	-47.664757	-54.890793	-51.024197	-48.772114
3861.0023	-47.365074	-54.92141	-50.881199	-48.626293
3861.0028	-47.700718	-55.128464	-50.851715	-48.695774
3861.0033	-47.598827	-55.017685	-50.755577	-48.673149
3861.0039	-47.856552	-55.084961	-50.776176	-48.767269
3861.0044	-47.832581	-55.051525	-51.054493	-49.085167
3861.0049	-47.646774	-55.27993	-50.913921	-48.807663
3861.0054	-47.634789	-55.117188	-50.933311	-48.763634
3861.006	-47.868542	-55.12323	-51.029449	-48.858154
3861.0065	-47.640781	-55.212658	-50.791931	-48.678398
3861.007	-47.616806	-55.016075	-50.799606	-48.512383
3861.0075	-47.598827	-55.125244	-50.897362	-48.394028
3861.0081	-47.658764	-55.351231	-50.75396	-48.31284
3861.0086	-47.712708	-55.461205	-50.646111	-48.352829
3861.0091	-47.67075	-55.347607	-50.647724	-48.259922
3861.0096	-47.526901	-55.385876	-50.753963	-48.3605
3861.0102	-47.766647	-55.420921	-50.806877	-48.221142
3861.0107	-47.796616	-55.430187	-50.683674	-48.289814
3861.0112	-47.55687	-55.35244	-50.761635	-47.995743
3861.0117	-47.706711	-55.240856	-50.495846	-47.86689
3861.0123	-47.712708	-55.319809	-50.35891	-47.983624
3861.0128	-47.766647	-55.638046	-50.659035	-48.201752
3861.0133	-47.592834	-55.407227	-50.659439	-48.182766
3861.0138	-47.838573	-55.395947	-50.588345	-48.10117
3861.0144	-47.652771	-55.40078	-50.617023	-48.022003
3861.0149	-47.598827	-55.40078	-50.54351	-47.920612
3861.0154	-47.508923	-55.374596	-50.548763	-47.687542
3861.0159	-47.7187	-55.113964	-50.617023	-47.908901
3861.0165	-47.772644	-55.111145	-50.543915	-47.727932
3861.017	-47.922485	-55.022522	-50.557243	-47.708141
3861.0175	-47.796616	-55.159885	-50.66671	-47.645531
3861.018	-47.754662	-55.21991	-50.677216	-47.527985
3861.0186	-47.754662	-55.398361	-50.428387	-47.485973
3861.0191	-47.598827	-55.325451	-50.435658	-47.353481
3861.0196	-47.550877	-55.242065	-50.539467	-47.462948
3861.0201	-47.365074	-55.299667	-50.577438	-47.522327
3861.0207	-47.904503	-55.200169	-50.720436	-47.520309
3861.0212	-47.562866	-55.308933	-50.818996	-47.174938
3861.0217	-47.838573	-55.218296	-50.772945	-47.353886
3861.0222	-47.628796	-55.154247	-50.767693	-47.374081
3861.0228	-47.664757	-55.335522	-50.848888	-47.419727
3861.0233	-47.520908	-55.338341	-50.795166	-47.366409
3861.0238	-47.676743	-55.397156	-50.756386	-47.226643
3861.0243	-47.496933	-55.150219	-50.762444	-47.22826
3861.0249	-47.616806	-55.262608	-50.691753	-47.082035
3861.0254	-47.407028	-55.175999	-50.720032	-47.048912
3861.0259	-47.610813	-55.342369	-50.566132	-46.79847
3861.0264	-47.454979	-55.113964	-50.621876	-46.775043
3861.027	-47.622803	-55.210644	-50.537449	-46.701122
3861.0275	-47.425011	-55.26825	-50.60733	-46.820282
3861.028	-47.508923	-55.279125	-50.406979	-46.523792
3861.0285	-47.335106	-55.122826	-50.533409	-46.37191
3861.0291	-47.472961	-55.287182	-50.573402	-46.656689
3861.0296	-47.544884	-55.200974	-50.720032	-46.768177
3861.0301	-47.472961	-55.120407	-50.484131	-46.768982
3861.0306	-47.395042	-55.225952	-50.596828	-46.548031
3861.0312	-47.407028	-55.212254	-50.743462	-46.554893
3861.0317	-47.526901	-55.254551	-50.659035	-46.443409
3861.0322	-47.32312	-54.999962	-50.654999	-46.520157
3861.0327	-47.431004	-55.263412	-50.521694	-46.271732
3861.0333	-47.37706	-55.179222	-50.564919	-46.35535
3861.0338	-47.478954	-55.258579	-50.692162	-46.243862
3861.0343	-47.383057	-54.996338	-50.649746	-46.190136
3861.0348	-47.580845	-55.189293	-50.59885	-46.039871
3861.0354	-47.628796	-55.105103	-50.437679	-45.984131
3861.0359	-47.38905	-55.159885	-50.413441	-45.805592
3861.0364	-47.305138	-55.144981	-50.63076	-45.742168
3861.0369	-47.484947	-55.041454	-50.668732	-45.670673
3861.0375	-47.472961	-55.261803	-50.720837	-45.728031
3861.038	-47.526901	-55.303295	-50.663883	-45.557167
3861.0385	-47.341099	-55.236023	-50.731342	-45.595539
3861.039	-47.460972	-55.052734	-50.642879	-45.565243
3861.0396	-47.359081	-55.204197	-50.59481	-45.613716
3861.0401	-47.496933	-55.142563	-50.623489	-45.340252
3861.0406	-47.724693	-55.186474	-50.463127	-45.320457
3861.0411	-47.263184	-55.095837	-50.356083	-45.037701
3861.0417	-47.311131	-55.237633	-50.369816	-44.966606
3861.0422	-47.137314	-55.026146	-50.478878	-44.787663
3861.0427	-47.221226	-55.099865	-50.421116	-44.803417
3861.0432	-47.077377	-54.954441	-50.402939	-44.245575
3861.0438	-47.448986	-55.117992	-50.381126	-44.352623
3861.0443	-47.19725	-55.293625	-50.302761	-44.363125
3861.0448	-47.287155	-55.075291	-50.154919	-44.329189
3861.0453	-47.101353	-55.221519	-50.14159	-44.275871
3861.0459	-47.395042	-55.333508	-50.119373	-44.306168
3861.0464	-47.143311	-55.115978	-50.219147	-44.161556
3861.0469	-47.227219	-55.075291	-50.42152	-44.213261
3861.0474	-46.927536	-55.215881	-50.321747	-44.200741
3861.048	-47.02943	-55.3895	-50.286606	-43.730152
3861.0485	-47.065392	-55.33955	-50.501099	-43.640072
3861.049	-47.227219	-55.343979	-50.420307	-43.517277
3861.0495	-47.293152	-55.456371	-50.466358	-43.350449
3861.0501	-47.143311	-55.001976	-50.316498	-43.282585
3861.0506	-47.341099	-54.924229	-50.262772	-42.990135
3861.0511	-47.359081	-55.384262	-50.078979	-42.896019
3861.0516	-47.017441	-55.360901	-50.255096	-42.834213
3861.0522	-46.987473	-55.121216	-49.959816	-42.530453
3861.0527	-47.02943	-55.165123	-50.121395	-42.101871
3861.0532	-47.179272	-55.182446	-50.412636	-41.886169
3861.0537	-47.221226	-55.167542	-50.519272	-41.578773
3861.0543	-47.02943	-55.385071	-50.342751	-41.71611
3861.0548	-47.131321	-55.188488	-50.255096	-40.969631
3861.0553	-47.011448	-55.247299	-50.371433	-40.508335
3861.0558	-47.02943	-55.21991	-50.342754	-40.01553
3861.0564	-46.897568	-55.250122	-50.401726	-39.043655
3861.0569	-46.975487	-55.077709	-50.190872	-37.896465
3861.0574	-46.909557	-54.94558	-50.080593	-35.268845
3861.0579	-46.843628	-54.95565	-49.948509	-27.706705
3861.0585	-46.783691	-54.724022	-49.755424	-14.195356
3861.059	-46.657822	-54.703476	-49.678272	-1.663559
3861.0595	-46.729748	-54.789684	-49.85358	10.865815
3861.06	-46.861607	-54.844467	-49.709373	20.659311
3861.0606	-46.753723	-55.25415	-49.892361	24.149343
3861.0611	-46.585899	-55.227158	-49.697662	22.865625
3861.0616	-46.525963	-55.386276	-49.898823	18.591549
3861.0621	-46.771702	-55.323837	-49.872162	12.078844
3861.0627	-46.903564	-55.39917	-49.976784	4.9561906
3861.0632	-46.825645	-55.606628	-50.012329	-2.4201365
3861.0637	-46.705772	-55.390305	-49.954163	-9.2580128
3861.0642	-46.951511	-55.410046	-49.952545	-15.270238
3861.0648	-47.09536	-55.418907	-50.230453	-20.734318
3861.0653	-46.873596	-55.497459	-49.997787	-25.298018
3861.0658	-46.951511	-55.347202	-49.917404	-29.387091
3861.0663	-46.81366	-55.227966	-50.056362	-32.801991
3861.0669	-46.999462	-55.485779	-50.028889	-35.758015
3861.0674	-46.651829	-55.381042	-50.097561	-38.283035
3861.0679	-46.81366	-55.19614	-49.793396	-40.298691
3861.0684	-46.525963	-55.092613	-49.804302	-41.974632
3861.069	-46.472019	-55.085766	-49.725128	-43.510006
3861.0695	-46.495995	-55.25415	-49.808746	-44.71455
3861.07	-46.436058	-55.107117	-49.867722	-45.732071
3861.0705	-46.490002	-55.211449	-49.832172	-46.500366
3861.0711	-46.454041	-55.304905	-49.977184	-47.896374
3861.0716	-46.370129	-55.122421	-50.078575	-48.286583
3861.0721	-45.836693	-54.783642	-49.679886	-48.686478
3861.0726	-45.71682	-55.102684	-49.72715	-48.9963
3861.0732	-44.925659	-55.169556	-49.831772	-49.485874
3861.0737	-44.308311	-55.16069	-49.789761	-49.711678
3861.0742	-43.475193	-55.295238	-49.758656	-49.736721
3861.0747	-42.965733	-55.342369	-49.792587	-50.15601
3861.0753	-41.910851	-55.288792	-49.710995	-50.191555
3861.0758	-41.221581	-55.159485	-49.670597	-50.514301
3861.0763	-40.082787	-55.067638	-49.582943	-50.701324
3861.0768	-39.243675	-55.286777	-49.627377	-50.752628
3861.0774	-37.901096	-55.327465	-49.703316	-51.100418
3861.0779	-36.126976	-55.150219	-49.807934	-50.898853
3861.0784	-34.203014	-55.138535	-49.690796	-51.035385
3861.0789	-31.799559	-55.198559	-49.70332	-51.340359
3861.0795	-26.663	-55.20742	-49.546993	-51.519707
3861.08	-15.005346	-55.322632	-49.313919	-51.723293
3861.0805	4.1323853	-55.308933	-48.987133	-51.578682
3861.081	20.423132	-55.340759	-49.11599	-51.573025
3861.0816	28.047058	-55.19453	-49.59304	-51.907082
3861.0821	30.054932	-55.223534	-49.877415	-51.885674
3861.0826	28.754309	-55.362511	-50.146034	-52.001202
3861.0831	25.76947	-55.309338	-50.280952	-51.981407
3861.0837	21.400097	-55.282349	-50.506348	-52.030285
3861.0842	16.221582	-55.19614	-50.493019	-52.356262
3861.0847	11.031078	-55.172775	-50.457066	-52.045635
3861.0852	5.4390011	-55.055954	-50.348808	-52.197109
3861.0858	0.32641602	-55.022522	-50.341541	-52.198326
3861.0863	-4.7562008	-55.12484	-50.407784	-52.265377
3861.0868	-9.2993889	-55.172375	-50.54351	-52.326775
3861.0873	-13.548889	-55.103893	-50.554012	-52.393021
3861.0879	-17.516687	-55.312561	-50.709934	-52.36919
3861.0884	-21.208776	-55.142162	-50.813343	-52.316273
3861.0889	-24.211596	-55.095032	-50.527351	-52.465328
3861.0894	-26.86079	-55.265427	-50.636414	-52.498852
3861.09	-29.186327	-54.983044	-50.572189	-52.619228
3861.0905	-31.595776	-55.296848	-50.465549	-52.458057
3861.091	-33.573681	-55.169151	-50.469185	-52.378078
3861.0915	-35.227928	-55.057163	-50.359314	-52.209232
3861.0921	-36.822239	-55.190903	-50.34679	-52.118343
3861.0926	-38.200779	-55.208225	-50.624702	-51.965656
3861.0931	-39.303612	-54.788475	-50.336693	-51.887291
3861.0936	-40.454391	-54.985863	-50.579056	-51.622307
3861.0942	-41.047764	-55.141357	-50.558052	-51.366207
3861.0947	-41.850914	-55.24287	-50.408192	-51.439728
3861.0952	-42.504223	-54.972973	-50.226013	-51.344398
3861.0957	-43.283398	-55.138939	-50.448181	-51.461536
3861.0963	-43.738914	-55.207825	-50.478073	-51.657047
3861.0968	-44.332287	-55.41246	-50.566132	-51.455482
3861.0973	-44.27235	-55.086975	-50.379108	-51.32703
3861.0978	-44.691906	-55.074081	-50.461105	-51.239777
3861.0984	-45.111462	-55.085766	-50.585518	-51.109711
3861.0989	-45.297264	-55.117992	-50.649746	-51.315716
3861.0994	-45.477074	-54.834801	-50.4603	-51.217964
3861.0999	-45.662876	-54.958069	-50.727707	-50.983681
3861.1005	-45.914612	-54.994324	-50.59481	-50.967522
3861.101	-45.842686	-54.990696	-50.621471	-50.950558
3861.1015	-46.082432	-55.141758	-50.442123	-50.864517
3861.102	-46.088425	-55.180832	-50.446564	-50.886738
3861.1026	-46.136375	-54.952831	-50.215511	-50.758686
3861.1031	-46.69978	-54.954041	-50.553608	-50.890774
3861.1036	-46.651829	-54.980625	-50.701046	-50.81039
3861.1041	-46.783691	-54.983849	-50.785469	-50.854824
3861.1047	-46.825645	-54.863403	-50.76931	-50.767975
3861.1052	-46.585899	-54.802979	-50.617428	-50.671032
3861.1057	-46.81366	-55.058372	-50.56007	-50.822914
3861.1062	-46.921543	-55.203392	-50.709122	-50.87381
3861.1068	-46.69978	-54.973373	-50.727303	-50.797462
3861.1073	-46.837631	-54.998352	-50.589558	-50.576916
3861.1078	-46.741734	-55.207016	-50.630356	-50.550255
3861.1083	-46.849621	-55.169556	-50.493423	-50.583378
3861.1089	-46.891575	-55.022923	-50.552395	-50.478352
3861.1094	-47.179272	-55.022923	-50.510792	-50.289711
3861.1099	-47.119335	-54.806198	-50.54755	-50.090164
3861.1104	-47.131321	-54.987072	-50.345577	-50.150352
3861.111	-47.293152	-55.056763	-50.286606	-50.087746
3861.1115	-47.281162	-55.203796	-50.242577	-50.111176
3861.112	-47.107346	-55.08939	-50.124222	-50.220638
3861.1125	-47.155296	-54.989891	-50.43404	-50.188728
3861.1131	-47.02943	-55.08778	-50.274487	-50.270729
3861.1136	-47.035423	-55.26704	-50.501499	-50.186302
3861.1141	-47.287155	-55.093018	-50.591984	-50.157223
3861.1146	-47.401035	-55.051926	-50.585117	-50.172569
3861.1152	-47.341099	-55.259789	-50.482113	-50.151165
3861.1157	-47.011448	-55.239647	-50.375473	-50.211754
3861.1162	-47.137314	-55.043064	-50.239746	-50.012611
3861.1167	-47.448986	-55.087376	-50.398899	-49.958481
3861.1173	-47.383057	-55.103893	-50.412632	-50.074413
3861.1178	-47.353088	-55.35083	-50.461914	-49.901932
3861.1183	-47.544884	-55.090195	-50.659843	-50.16045
3861.1188	-47.526901	-55.023327	-50.415058	-49.908398
3861.1194	-47.365074	-54.993919	-50.321342	-49.747627
3861.1199	-47.311131	-55.146996	-50.429192	-49.907181
3861.1204	-47.496933	-55.192112	-50.371433	-49.85144
3861.1209	-47.766647	-55.300072	-50.591175	-49.914452
3861.1215	-47.580845	-55.269054	-50.569767	-50.088955
3861.122	-47.353088	-54.947594	-50.433235	-49.846592
3861.1225	-47.550877	-55.08778	-50.50069	-49.817104
3861.123	-47.598827	-55.069653	-50.490593	-49.714504
3861.1236	-47.586838	-55.130478	-50.430004	-49.554546
3861.1241	-47.143311	-55.036217	-50.440098	-49.566257
3861.1246	-47.682739	-55.240051	-50.262371	-49.505669
3861.1251	-47.347092	-55.153442	-50.219147	-49.405087
3861.1257	-47.568859	-55.250122	-50.093521	-49.403873
3861.1262	-47.442993	-55.231186	-50.133106	-49.285522
3861.1267	-47.311131	-55.335522	-49.827324	-48.994282
3861.1272	-47.395042	-55.237228	-49.984055	-48.934498
3861.1278	-47.508923	-55.261398	-50.028893	-49.203117
3861.1283	-47.233215	-55.220715	-49.865295	-49.26775
3861.1288	-47.425011	-55.155857	-49.87701	-48.999535
3861.1293	-47.311131	-54.974182	-49.957394	-49.053658
3861.1299	-47.401035	-55.141357	-49.890339	-49.160706
3861.1304	-47.484947	-55.41206	-49.8451	-49.111423
3861.1309	-47.550877	-55.323437	-50.140381	-48.932076
3861.1314	-47.407028	-55.194126	-49.835403	-48.976105
3861.132	-47.640781	-55.360497	-49.767944	-48.88966
3861.1325	-47.568859	-55.304905	-49.859238	-48.968025
3861.133	-47.592834	-55.255356	-49.959412	-48.753536
3861.1335	-47.359081	-55.213058	-50.09433	-48.845226
3861.1341	-47.60482	-55.107922	-50.07494	-48.728493
3861.1346	-47.67075	-55.066429	-49.964664	-48.606503
3861.1351	-47.263184	-55.104294	-50.003036	-48.581459
3861.1356	-47.311131	-55.19453	-49.97234	-48.161762
3861.1362	-47.275169	-55.364525	-49.797432	-48.420284
3861.1367	-47.413025	-55.126854	-50.05838	-48.582264
3861.1372	-47.395042	-55.332703	-50.302357	-48.569744
3861.1377	-47.395042	-55.234409	-50.223186	-48.811298
3861.1383	-47.113342	-55.2187	-50.067265	-48.466736
3861.1388	-47.125328	-55.224743	-50.107254	-48.42392
3861.1393	-47.113342	-55.13652	-50.198544	-48.439671
3861.1398	-47.053406	-55.154247	-50.270042	-48.169441
3861.1404	-46.819653	-55.227158	-49.995766	-48.302738
3861.1409	-46.795677	-55.452343	-49.883472	-48.047855
3861.1414	-46.885582	-55.49585	-49.978401	-48.192867
3861.1419	-46.711765	-55.26704	-50.038589	-48.187618
3861.1425	-46.442051	-55.325851	-49.99577	-48.146816
3861.143	-46.484009	-55.408432	-49.789356	-48.14399
3861.1435	-46.549938	-55.560303	-49.750175	-48.206196
3861.144	-46.214294	-55.603001	-49.763504	-48.046642
3861.1446	-46.495995	-55.229172	-49.872166	-47.967068
3861.1451	-46.070446	-55.213058	-49.881454	-47.933941
3861.1456	-46.244263	-55.37661	-49.779259	-48.073303
3861.1461	-46.088425	-55.385071	-49.856815	-47.817608
3861.1467	-45.938583	-55.309338	-49.920231	-47.945656
3861.1472	-45.608932	-55.271873	-50.01152	-47.820435
3861.1477	-45.764771	-55.25737	-49.947701	-47.799431
3861.1482	-45.728806	-55.313366	-50.006672	-47.730762
3861.1488	-45.566978	-55.44791	-50.028893	-47.477085
3861.1493	-45.572971	-55.561508	-49.873375	-47.76469
3861.1498	-45.519028	-55.198959	-49.989712	-47.464161
3861.1503	-45.43512	-55.188084	-49.968304	-47.520309
3861.1509	-45.42313	-55.111546	-50.13028	-47.548584
3861.1514	-45.225342	-55.151024	-49.946083	-47.403168
