3353.9122	-22.97789	-45.054035	-40.27726	-38.933449
3353.9128	-22.738539	-45.054035	-40.467808	-38.769123
3353.9134	-22.499186	-45.054035	-40.491627	-38.73391
3353.9139	-22.020479	-44.829948	-40.27726	-38.534374
3353.9145	-21.541773	-44.818153	-40.467808	-38.499161
3353.915	-21.30242	-45.04224	-40.27726	-38.698696
3353.9156	-20.823713	-45.278126	-40.467808	-38.73391
3353.9162	-20.105654	-45.289921	-40.705994	-38.73391
3353.9167	-19.148243	-45.289921	-40.515446	-38.534374
3353.9173	-17.712124	-45.06583	-40.705994	-38.499161
3353.9178	-15.7973	-45.054035	-40.729813	-38.499161
3353.9184	-12.446358	-45.054035	-40.515446	-38.299622
3353.919	-1.9148242	-44.829948	-40.27726	-38.264408
3353.9195	30.637188	-44.369972	-40.039074	-38.264408
3353.9201	51.93961	-44.570473	-40.229622	-38.264408
3353.9206	51.22155	-45.030445	-40.682175	-38.264408
3353.9212	40.929367	-45.054035	-41.158546	-38.264408
3353.9218	26.807539	-45.054035	-40.991817	-38.064869
3353.9223	14.121829	-45.054035	-40.967999	-38.029655
3353.9229	3.8296485	-45.054035	-40.967999	-38.029655
3353.9234	-4.0690017	-45.054035	-40.967999	-37.83012
3353.924	-10.29218	-45.054035	-40.753632	-37.794907
3353.9246	-15.557947	-44.829948	-40.729813	-37.595367
3353.9251	-19.626949	-44.594063	-40.729813	-37.360619
3353.9257	-22.738539	-44.806358	-40.515446	-37.125866
3353.9262	-25.132069	-44.594063	-40.705994	-36.691578
3353.9268	-27.046892	-44.582268	-40.729813	-36.421616
3353.9274	-28.483011	-44.582268	-40.729813	-36.186863
3353.9279	-29.919128	-44.582268	-40.729813	-35.95211
3353.9285	-30.637188	-44.358177	-40.729813	-35.916897
3353.929	-31.594601	-44.346382	-40.729813	-35.717361
3353.9296	-32.073307	-44.346382	-40.729813	-35.482609
3353.9302	-32.791367	-44.346382	-40.729813	-35.646935
3353.9307	-33.03072	-44.346382	-40.729813	-35.482609
3353.9313	-33.509426	-44.346382	-40.729813	-35.447395
3353.9318	-33.988129	-44.346382	-40.729813	-35.646935
3353.9324	-34.466835	-44.570473	-40.729813	-35.682148
3353.933	-34.945541	-44.582268	-40.94418	-35.682148
3353.9335	-34.706188	-44.582268	-40.967999	-35.482609
3353.9341	-34.945541	-44.582268	-40.967999	-35.447395
3353.9346	-35.184895	-44.582268	-40.967999	-35.447395
3353.9352	-35.424248	-44.582268	-40.967999	-35.24786
3353.9358	-35.424248	-44.582268	-40.753632	-35.212646
3353.9363	-35.424248	-44.582268	-40.729813	-35.212646
3353.9369	-35.424248	-44.582268	-40.94418	-35.013107
3353.9374	-35.902954	-44.582268	-40.967999	-35.177433
3353.938	-36.142307	-44.806358	-41.182365	-35.212646
3353.9386	-35.902954	-44.818153	-40.991817	-35.013107
3353.9391	-35.902954	-44.818153	-40.967999	-34.778358
3353.9397	-35.902954	-44.818153	-40.967999	-34.743145
3353.9402	-36.142307	-44.594063	-40.967999	-34.543606
3353.9408	-35.902954	-44.582268	-40.967999	-34.508392
3353.9414	-35.902954	-44.582268	-40.967999	-34.508392
3353.9419	-35.663601	-44.582268	-40.753632	-34.508392
3353.9425	-35.902954	-44.806358	-40.729813	-34.308857
3353.943	-35.902954	-44.818153	-40.729813	-34.273643
3353.9436	-36.142307	-44.818153	-40.94418	-34.273643
3353.9442	-36.142307	-45.04224	-40.753632	-34.273643
3353.9447	-36.38166	-45.054035	-40.729813	-34.074104
3353.9453	-36.38166	-45.054035	-40.94418	-34.038891
3353.9458	-36.38166	-45.054035	-40.967999	-34.038891
3353.9464	-36.38166	-45.054035	-40.753632	-34.038891
3353.947	-36.38166	-45.054035	-40.729813	-33.839352
3353.9475	-36.38166	-45.054035	-40.729813	-33.804138
3353.9481	-36.142307	-45.278126	-40.729813	-33.804138
3353.9486	-36.621014	-45.289921	-40.94418	-33.804138
3353.9492	-36.860367	-45.514011	-40.967999	-33.804138
3353.9498	-36.621014	-45.749897	-40.967999	-33.804138
3353.9503	-36.621014	-45.537601	-40.967999	-33.604603
3353.9509	-36.621014	-45.525806	-40.967999	-33.569389
3353.9514	-36.38166	-45.525806	-40.753632	-33.569389
3353.952	-36.38166	-45.525806	-40.729813	-33.36985
3353.9526	-36.621014	-45.525806	-40.729813	-33.334637
3353.9531	-36.621014	-45.749897	-40.729813	-33.334637
3353.9537	-36.621014	-45.761692	-40.729813	-33.334637
3353.9542	-36.38166	-45.985783	-40.94418	-33.334637
3353.9548	-36.38166	-45.997578	-40.967999	-33.135101
3353.9554	-36.38166	-45.773487	-40.967999	-33.099888
3353.9559	-36.621014	-45.761692	-40.967999	-33.099888
3353.9565	-36.38166	-45.985783	-40.967999	-32.900349
3353.957	-36.38166	-45.773487	-40.967999	-32.6656
3353.9576	-35.902954	-45.761692	-40.753632	-32.430847
3353.9582	-36.142307	-45.537601	-40.729813	-32.595173
3353.9587	-35.902954	-45.749897	-40.729813	-32.430847
3353.9593	-35.902954	-45.761692	-40.729813	-32.395634
