mode,time_s,V0,V1
presynaptic,5.21,-36.14732808984375,-43.298683087826475
presynaptic,5.22,-35.919629534598386,-43.29868308996241
presynaptic,5.23,-36.0,-43.29868309206888
presynaptic,5.24,-35.20980144475434,-43.29868309414616
presynaptic,5.25,-34.781263322544554,-43.29868309619454
presynaptic,5.26,-34.59375,-43.29868309821426
presynaptic,5.27,-34.3125,-43.29868310020562
presynaptic,5.28,-34.16517191015625,-43.29868310216888
presynaptic,5.29,-33.75,-43.29868310410432
presynaptic,5.3,-33.12054237555801,-43.29868310601217
presynaptic,5.31,-32.8125,-43.298683107892714
presynaptic,5.32,-32.343736677455446,-43.298683109746214
presynaptic,5.33,-31.633908587611547,-43.29868311157291
presynaptic,5.34,-29.705337159040372,-43.29868311337307
presynaptic,5.35,6.3615938203128,-43.298637687123204
presynaptic,5.36,-24.36171372321529,-43.2977787723825
presynaptic,5.37,-34.83483475111603,-43.29543208945203
presynaptic,5.38,-36.9375,-43.291985728108834
presynaptic,5.39,-37.59374333872772,-43.28782462286077
presynaptic,5.4,-37.70088619587052,-43.283213214977316
presynaptic,5.41,-37.848220946986544,-43.278332279977
presynaptic,5.42,-37.82142191015625,-43.27330422844578
presynaptic,5.43,-37.6875,-43.26821112964066
presynaptic,5.44,-37.96875,-43.26310726805716
presynaptic,5.45,-37.80804903683044,-43.258028001667526
presynaptic,5.46,-38.250013322544554,-43.252996050711005
presynaptic,5.47,-38.87947760825867,-43.248025548443856
presynaptic,5.48,-39.33480810602662,-43.24312480505625
presynaptic,5.49,-39.65625,-43.23829892241226
presynaptic,5.5,-39.84375,-43.23355058044628
presynaptic,5.51,-39.9375,-43.22888121126469
presynaptic,5.52,-40.09820096316986,-43.224291638489476
presynaptic,5.53,-40.31250666127228,-43.219782245983474
presynaptic,5.54,-40.60713619587054,-43.2153534666721
presynaptic,5.55,-40.660720946986544,-43.211005666569825
presynaptic,5.56,-40.8348280898436,-43.206739433738385
presynaptic,5.57,-40.98212953459809,-43.20255541760444
presynaptic,5.58,-41.12945762444199,-43.19845444690742
presynaptic,5.59,-41.41070096316986,-43.19443749104148
presynaptic,5.6,-41.4375,-43.190505542753165
presynaptic,5.61,-41.53125,-43.18665974069455
presynaptic,5.62,-41.38394189397309,-43.18290125333748
presynaptic,5.63,-41.47767191015625,-43.17923120575596
presynaptic,5.64,-41.49106476729919,-43.17565073931547
presynaptic,5.65,-41.4375,-43.172161012497796
presynaptic,5.66,-41.4375,-43.16876311784731
presynaptic,5.67,-41.15625,-43.165457959995365
presynaptic,5.68,-41.34375,-43.16224646711939
presynaptic,5.69,-41.55802905301335,-43.159129569422596
presynaptic,5.7,-41.77232808984375,-43.15610803325525
presynaptic,5.71,-41.8125,-43.153182324752706
presynaptic,5.72,-41.78570762444199,-43.150352977774624
presynaptic,5.73,-41.79910048158478,-43.1476205269543
presynaptic,5.74,-41.81250666127228,-43.14498544942253
presynaptic,5.75,-40.98213619587054,-43.142447742763224
presynaptic,5.76,-40.125,-43.14000741140964
presynaptic,5.77,-39.9776719101564,-43.13766449960257
presynaptic,5.78,-40.16518523270087,-43.135419051582794
presynaptic,5.79,-40.19195762444199,-43.13327103858441
presynaptic,5.8,-40.09820096316986,-43.131219921381444
presynaptic,5.81,-40.125,-43.12926519688894
presynaptic,5.82,-40.285727608258966,-43.12740639912819
presynaptic,5.83,-40.40625,-43.12564306212052
presynaptic,5.84,-40.54017191015632,-43.12397471878791
presynaptic,5.85,-40.54018523270081,-43.12240065023851
presynaptic,5.86,-40.66070762444199,-43.12091987337522
presynaptic,5.87,-40.875,-43.11953145507203
presynaptic,5.88,-40.96874333872772,-43.118234462202956
presynaptic,5.89,-41.0625,-43.117027961641995
presynaptic,5.9,-41.0625,-43.115911021611986
presynaptic,5.91,-41.58482808984375,-43.114882640419744
presynaptic,5.92,-41.77231476729919,-43.11394156119364
presynaptic,5.93,-42.25445762444209,-43.11308648154397
presynaptic,5.94,-42.46875,-43.11231609908099
presynaptic,5.95,-42.187513322544554,-43.11162911141499
presynaptic,5.96,-41.54463619587054,-43.11102424051461
presynaptic,5.97,-41.10269189397309,-43.110500420977296
presynaptic,5.98,-41.30357808984375,-43.110056221387325
presynaptic,5.99,-41.58481476729913,-43.109690099381396
presynaptic,6.0,-41.74554237555801,-43.1094005125962
presynaptic,6.01,-41.82589951841507,-43.10918591866846
presynaptic,6.02,-41.90625,-43.10904485503829
presynaptic,6.03,-41.90625,-43.108976261192446
presynaptic,6.04,-42.0,-43.10897857211777
presynaptic,6.05,-41.90625,-43.10905012064624
presynaptic,6.06,-41.85268523270081,-43.10918923960985
presynaptic,6.07,-41.69195762444199,-43.10939426184058
presynaptic,6.08,-41.625,-43.109663704363456
presynaptic,6.09,-41.625,-43.10999651306155
presynaptic,6.1,-41.59822760825867,-43.110391039701234
presynaptic,6.11,-41.69197094698665,-43.11084558319245
presynaptic,6.12,-41.8125,-43.11135844244512
presynaptic,6.13,-41.95981476729919,-43.1119279163692
presynaptic,6.14,-41.93304237555791,-43.11255266173506
presynaptic,6.15,-42.08035048158478,-43.11323156505725
presynaptic,6.16,-41.90625666127228,-43.1139629643869
presynaptic,6.17,-42.013386195870666,-43.11474519060739
presynaptic,6.18,-42.0,-43.11557657460212
presynaptic,6.19,-41.94642191015625,-43.11645545384206
presynaptic,6.2,-41.94643523270087,-43.117380732325515
presynaptic,6.21,-41.8125,-43.118351165598874
presynaptic,6.22,-41.69195096316986,-43.119365163009476
presynaptic,6.23,-41.71874333872772,-43.12042113390469
presynaptic,6.24,-41.70536380412948,-43.12151748763188
presynaptic,6.25,-41.691970946986544,-43.1226526963297
presynaptic,6.26,-42.0,-43.12382585156906
presynaptic,6.27,-42.05356476729919,-43.12503563529205
presynaptic,6.28,-42.46875,-43.12628056568321
presynaptic,6.29,-42.64285048158491,-43.12755916092704
presynaptic,6.3,-42.65624333872772,-43.12886993920809
presynaptic,6.31,-42.642863804129334,-43.1302115807547
presynaptic,6.32,-42.723220946986544,-43.1315832648958
presynaptic,6.33,-42.84375,-43.13298369200681
presynaptic,6.34,-43.07143523270081,-43.13441150813963
presynaptic,6.35,-43.37945762444209,-43.13586535934618
presynaptic,6.36,-43.41964951841522,-43.137343891678356
presynaptic,6.37,-43.50000666127228,-43.13884602490924
presynaptic,6.38,-43.6875,-43.14037094194617
presynaptic,6.39,-42.870529053013456,-43.14191743774703
presynaptic,6.4,-41.93301573046875,-43.1434843008156
presynaptic,6.41,-41.95981476729913,-43.14507031965566
presynaptic,6.42,-42.06695762444199,-43.14667429684435
presynaptic,6.43,-42.34820096316986,-43.14829539205941
presynaptic,6.44,-42.56249333872772,-43.14993267823715
presynaptic,6.45,-42.48213619587052,-43.151585104849865
presynaptic,6.46,-42.535720946986544,-43.153251623798475
presynaptic,6.47,-42.6026719101564,-43.154931303320126
presynaptic,6.48,-42.5625,-43.15662323442052
presynaptic,6.49,-42.42858475111603,-43.15832647124279
presynaptic,6.5,-42.46875,-43.16004007099036
presynaptic,6.51,-42.187513322544554,-43.16176318245639
presynaptic,6.52,-42.174113804129334,-43.16349497160718
presynaptic,6.53,-42.14730810602691,-43.16523458307537
presynaptic,6.54,-42.32142191015625,-43.166981171478994
presynaptic,6.55,-42.13393523270081,-43.16873397180582
presynaptic,6.56,-41.8125,-43.17049221569571
presynaptic,6.57,-42.0,-43.17225512803006
presynaptic,6.58,-42.18749333872772,-43.17402195550056
presynaptic,6.59,-42.455363804129334,-43.175792012276716
presynaptic,6.6,-42.375,-43.17756460012396
presynaptic,6.61,-42.46875,-43.17933901953006
presynaptic,6.62,-41.12944430189758,-43.18111460628978
presynaptic,6.63,-40.94195762444199,-43.18289074381795
presynaptic,6.64,-41.15625,-43.18466680499447
presynaptic,6.65,-41.53125,-43.18644216336168
presynaptic,6.66,-41.61161380412948,-43.18821623523702
presynaptic,6.67,-42.0,-43.189988469605495
presynaptic,6.68,-42.1875,-43.19175830894232
presynaptic,6.69,-42.508935232700956,-43.19352519719437
presynaptic,6.7,-42.65625,-43.19528862136671
presynaptic,6.71,-42.76339951841507,-43.19704809439893
presynaptic,6.72,-42.84374333872772,-43.19880312521552
presynaptic,6.73,-43.03125,-43.200553224461764
presynaptic,6.74,-43.004470946986544,-43.202297942216994
presynaptic,6.75,-43.125,-43.2040368524795
presynaptic,6.76,-43.125,-43.205769526914374
presynaptic,6.77,-43.07141524888427,-43.2074955387097
presynaptic,6.78,-43.3125,-43.20921449517014
presynaptic,6.79,-43.40625,-43.210926027513835
presynaptic,6.8,-43.138386195870666,-43.212629765937635
presynaptic,6.81,-43.058029053013456,-43.21432534181566
presynaptic,6.82,-42.99107808984375,-43.21601241505598
presynaptic,6.83,-42.89731476729919,-43.21769066982376
presynaptic,6.84,-41.71875,-43.21935979035372
presynaptic,6.85,-41.26339951841507,-43.22101946172819
presynaptic,6.86,-41.25000666127228,-43.22266939253513
presynaptic,6.87,-41.4375,-43.224309315590084
presynaptic,6.88,-41.625,-43.22593896461886
presynaptic,6.89,-41.8526719101564,-43.22755807391009
presynaptic,6.9,-41.866064767299044,-43.22916639710739
presynaptic,6.91,-41.58483475111603,-43.230763711562076
presynaptic,6.92,-41.61160048158493,-43.23234979606759
presynaptic,6.93,-41.90624333872772,-43.233924429714236
presynaptic,6.94,-41.625,-43.235487407678086
presynaptic,6.95,-41.47769189397309,-43.23703854795421
presynaptic,6.96,-41.39732808984375,-43.2385776702049
presynaptic,6.97,-41.625,-43.2401045941115
presynaptic,6.98,-41.74554237555801,-43.24161915291841
presynaptic,6.99,-41.90625,-43.2431212015724
presynaptic,7.0,-41.906263322544554,-43.244610596671635
presynaptic,7.01,-42.09375,-43.246087194525856
presynaptic,7.02,-42.066970946986544,-43.2475508630708
presynaptic,7.03,-41.29017191015625,-43.24900149069328
presynaptic,7.04,-40.486620465401614,-43.25043896726466
presynaptic,7.05,-40.33929237555801,-43.251863182028444
presynaptic,7.06,-40.41964951841507,-43.25327403436277
presynaptic,7.07,-40.593736677455446,-43.254671442762
presynaptic,7.08,-40.76786380412948,-43.256055326966795
presynaptic,7.09,-40.941970946986544,-43.25742560572766
presynaptic,7.1,-41.15625,-43.25878220677657
presynaptic,7.11,-41.33037046540191,-43.26012507557118
presynaptic,7.12,-41.63837287332596,-43.26145415856092
presynaptic,7.13,-41.73214951841507,-43.26276940083489
presynaptic,7.14,-42.093736677455446,-43.26407075557034
presynaptic,7.15,-42.09375,-43.26535819224224
presynaptic,7.16,-41.973220946986544,-43.26663168107808
presynaptic,7.17,-42.42857808984375,-43.267891190582134
presynaptic,7.18,-42.65625,-43.269136696657725
presynaptic,7.19,-42.9375,-43.270368190055116
presynaptic,7.2,-42.96429903683044,-43.271585662068084
presynaptic,7.21,-43.21875,-43.2727891019242
presynaptic,7.22,-43.138386195870666,-43.273978505723996
presynaptic,7.23,-43.08480810602662,-43.27515388295575
presynaptic,7.24,-43.17857808984375,-43.276315243477875
presynaptic,7.25,-42.924120465401614,-43.277462594768124
presynaptic,7.26,-43.00445762444199,-43.27859595078129
presynaptic,7.27,-42.92410048158493,-43.279715337407694
presynaptic,7.28,-42.84375,-43.280820780770654
presynaptic,7.29,-42.83036380412946,-43.28191230433186
presynaptic,7.3,-42.816970946986544,-43.2829899377358
presynaptic,7.31,-42.4285780898436,-43.28405372113373
presynaptic,7.32,-42.46875,-43.28510369480744
presynaptic,7.33,-42.375,-43.28613989613194
presynaptic,7.34,-42.29464951841507,-43.28716236844623
presynaptic,7.35,-42.0,-43.28817116420797
presynaptic,7.36,-41.70536380412948,-43.28916633593481
presynaptic,7.37,-41.85269189397309,-43.29014793302901
presynaptic,7.38,-42.09375,-43.29111601068911
presynaptic,7.39,-42.50893523270081,-43.29207063190154
presynaptic,7.4,-42.75,-43.293011859670976
presynaptic,7.41,-43.04464951841522,-43.29393975371393
presynaptic,7.42,-41.99999333872772,-43.29485437940494
presynaptic,7.43,-42.174113804129334,-43.29575580864853
presynaptic,7.44,-42.44197094698665,-43.2966441133461
presynaptic,7.45,-42.52232808984375,-43.29751936198944
presynaptic,7.46,-42.61606476729919,-43.29838162857659
presynaptic,7.47,-42.81695762444199,-43.29923099247968
presynaptic,7.48,-42.9375,-43.30006753304778
presynaptic,7.49,-42.843763322544554,-43.30089132619103
presynaptic,7.5,-42.84375,-43.30170245308194
presynaptic,7.51,-42.75,-43.30250099926601
presynaptic,7.52,-42.8571561796872,-43.303287050235255
presynaptic,7.53,-42.75,-43.30406068808942
presynaptic,7.54,-42.53570762444199,-43.30482199986511
presynaptic,7.55,-42.5625,-43.30557107611828
presynaptic,7.56,-42.28125666127228,-43.306308007313646
presynaptic,7.57,-42.0,-43.30703288062688
presynaptic,7.58,-41.370529053013456,-43.307745787781634
presynaptic,7.59,-41.625,-43.30844682330173
presynaptic,7.6,-41.8125,-43.30913608157811
presynaptic,7.61,-42.12054237555801,-43.30981365385475
presynaptic,7.62,-42.33480144475434,-43.31047963549006
presynaptic,7.63,-42.46875,-43.311134124043804
presynaptic,7.64,-42.53572760825867,-43.311777216900175
presynaptic,7.65,-42.53572094698665,-43.31240900846176
presynaptic,7.66,-42.28125,-43.31302959678535
presynaptic,7.67,-42.09375,-43.313639081636325
presynaptic,7.68,-40.47320762444209,-43.31423756256293
presynaptic,7.69,-40.3125,-43.31482513630734
presynaptic,7.7,-40.3125,-43.315401902795244
presynaptic,7.71,-40.40625,-43.315967963260356
presynaptic,7.72,-40.5,-43.316523418680546
presynaptic,7.73,-40.44642191015625,-43.317068367402335
presynaptic,7.74,-40.54018523270087,-43.317602910489086
presynaptic,7.75,-40.33929237555801,-43.31812714999066
presynaptic,7.76,-40.3125,-43.31864118766613
presynaptic,7.77,-40.21875,-43.31914512280896
presynaptic,7.78,-40.13838619587052,-43.319639056978644
presynaptic,7.79,-39.84375,-43.320123092466616
presynaptic,7.8,-39.89732808984368,-43.32059733124284
presynaptic,7.81,-40.25893523270081,-43.32106187296232
presynaptic,7.82,-40.45983475111603,-43.32151681912084
presynaptic,7.83,-40.67410048158491,-43.32196227174741
presynaptic,7.84,-40.96874333872772,-43.32239833252329
presynaptic,7.85,-40.794636195870666,-43.322825100946375
presynaptic,7.86,-41.008941893973294,-43.3232426779628
presynaptic,7.87,-41.19642191015625,-43.32365116489939
presynaptic,7.88,-41.39731476729919,-43.324050662712985
presynaptic,7.89,-41.625,-43.324441270287345
presynaptic,7.9,-41.75894855524566,-43.32482308759991
presynaptic,7.91,-41.81250666127228,-43.32519621489374
presynaptic,7.92,-42.0,-43.325560752023115
presynaptic,7.93,-42.026779053013456,-43.32591679685764
presynaptic,7.94,-42.1875,-43.326264448047155
presynaptic,7.95,-42.1875,-43.326603804421936
presynaptic,7.96,-42.21429237555801,-43.32693496440754
presynaptic,7.97,-42.25445096316986,-43.3272580245119
presynaptic,7.98,-42.28125,-43.3275730817522
presynaptic,7.99,-42.26786380412948,-43.32788023326462
presynaptic,8.0,-42.0,-43.328179575766335
presynaptic,8.01,-41.9598280898436,-43.32847120410435
presynaptic,8.02,-41.94643523270066,-43.32875521340656
presynaptic,8.03,-42.0,-43.32903169887644
presynaptic,8.04,-42.26785048158493,-43.329300755285026
presynaptic,8.05,-42.28125666127243,-43.329562475563534
presynaptic,8.06,-42.254477608258966,-43.32981695273678
presynaptic,8.07,-42.0,-43.330064279875614
presynaptic,8.08,-42.0803438203128,-43.33030454960462
presynaptic,8.09,-42.0,-43.33053785272486
presynaptic,8.1,-41.90625,-43.33076427998267
presynaptic,8.11,-41.89285048158493,-43.330983922150835
presynaptic,8.12,-40.3125,-43.331196869540776
presynaptic,8.13,-40.3125,-43.33140321064607
presynaptic,8.14,-40.473220946986544,-43.33160303379294
presynaptic,8.15,-40.553578089843896,-43.33179642732175
presynaptic,8.16,-40.40625,-43.33198347909401
presynaptic,8.17,-40.27233475111603,-43.33216427515211
presynaptic,8.18,-40.37945096316986,-43.332338901290434
presynaptic,8.19,-40.21875666127213,-43.332507443310334
presynaptic,8.2,-40.017863804129185,-43.3326699865134
presynaptic,8.21,-39.91072094698676,-43.33282661437752
presynaptic,8.22,-39.65625,-43.33297741008005
presynaptic,8.23,-39.696435232700956,-43.333122456801235
presynaptic,8.24,-38.91962287332596,-43.3332618371967
presynaptic,8.25,-38.07589951841507,-43.33339563209396
presynaptic,8.26,-38.25000666127213,-43.33352392199125
presynaptic,8.27,-38.54463619587056,-43.333646787387686
presynaptic,8.28,-38.86605810602691,-43.33376430822797
presynaptic,8.29,-39.1875,-43.33387656262816
presynaptic,8.3,-39.08037046540191,-43.33398362836551
presynaptic,8.31,-39.24108475111603,-43.334085583217316
presynaptic,8.32,-39.45535048158493,-43.33418250437151
presynaptic,8.33,-39.37501332254485,-43.334274467193396
presynaptic,8.34,-39.38838619587052,-43.33436154671515
presynaptic,8.35,-39.375,-43.33444381796857
presynaptic,8.36,-39.3884061796872,-43.33452135535639
presynaptic,8.37,-39.375,-43.334594231472664
presynaptic,8.38,-39.53570762444199,-43.3346625185961
presynaptic,8.39,-39.75,-43.33472628900427
presynaptic,8.4,-39.9375,-43.33478561430131
presynaptic,8.41,-39.92411380412948,-43.33484056430672
presynaptic,8.42,-40.125,-43.33489120855061
presynaptic,8.43,-40.2053438203128,-43.334937616560886
presynaptic,8.44,-40.35268523270066,-43.33497985714293
presynaptic,8.45,-40.43304237555801,-43.33501799735328
presynaptic,8.46,-40.60714951841537,-43.33505210398999
presynaptic,8.47,-40.78124333872757,-43.33508224384716
presynaptic,8.48,-41.23661380412948,-43.33510848294334
presynaptic,8.49,-41.0625,-43.335130885596385
presynaptic,8.5,-40.7410780898436,-43.33514951589883
presynaptic,8.51,-40.6875,-43.335164437936704
presynaptic,8.52,-40.80804237555801,-43.335175714964414
presynaptic,8.53,-39.64285048158493,-43.33518340859613
presynaptic,8.54,-39.84375,-43.335187580254065
presynaptic,8.55,-39.84375,-43.33518829135023
presynaptic,8.56,-39.910720946986544,-43.33518560240732
presynaptic,8.57,-40.03125,-43.335179572379694
presynaptic,8.58,-39.75,-43.33517026006183
presynaptic,8.59,-39.5625,-43.335157724232985
presynaptic,8.6,-39.57589951841507,-43.335142022725115
presynaptic,8.61,-39.74999333872787,-43.33512321188395
presynaptic,8.62,-39.84375,-43.335101347925225
presynaptic,8.63,-40.03125,-43.335076487042606
presynaptic,8.64,-39.803578089843896,-43.33504868442588
presynaptic,8.65,-39.5625,-43.33501799386931
presynaptic,8.66,-39.46875,-43.3349844690641
presynaptic,8.67,-39.1875,-43.334948163670624
presynaptic,8.68,-38.624986677455745,-43.334909130291585
presynaptic,8.69,-38.0625,-43.33486742023174
presynaptic,8.7,-37.660720946986544,-43.334823084716376
presynaptic,8.71,-37.834828089843896,-43.33477617492905
presynaptic,8.72,-38.15625,-43.334726740945996
