mode,control_gain,n_points,mean_burst_frequency_hz,std_burst_frequency_hz,mean_cycle_excitation,std_cycle_excitation,peak_cycle_excitation,mean_gain_factor,mean_alpha_eff,mean_g_eff
postsynaptic,3.795918367346939,10,0.16135991962748858,0.004615491298244489,0.0011396146772013611,5.492554554722695e-5,0.0026099174056365654,4.352183367349797,0.04999999999999997,0.002720114604593623
postsynaptic,3.9183673469387754,10,0.16319953405190007,0.002525593329512247,0.0011525567105557016,5.3304634789280734e-5,0.0026754498480091827,4.464568846910997,0.04999999999999997,0.002790355529319373
postsynaptic,4.040816326530612,10,0.16469784454957279,0.004481177137671891,0.0011822151380567704,6.371245904939983e-5,0.0027391296026119966,4.573573429262227,0.04999999999999996,0.0028584833932888917
postsynaptic,4.163265306122449,10,0.16292000499128168,0.0042663342446075765,0.0012214083382082511,6.330197387870218e-5,0.0028077314169681266,4.684883803986205,0.049999999999999975,0.0029280523774913784
postsynaptic,4.285714285714286,10,0.16908272745935665,0.006407472065771873,0.001226521631984337,5.5472636336157365e-5,0.0028728404521032196,4.802900778333408,0.049999999999999975,0.0030018129864583807
postsynaptic,4.408163265306122,10,0.16831811111097122,0.005264322041754013,0.0012617414718258638,5.7837316669107876e-5,0.0029392153648966973,4.905829783338869,0.04999999999999997,0.0030661436145867933
postsynaptic,4.530612244897959,10,0.17220601236430136,0.0035056132583114073,0.0012683952877948004,6.663123231622742e-5,0.0030061057545222097,5.024599146115177,0.049999999999999975,0.0031403744663219867
postsynaptic,4.653061224489796,10,0.17230405693112436,0.005992068630346483,0.0013164807393551711,8.471965242440516e-5,0.003068443445875983,5.1326978436501935,0.049999999999999975,0.003207936152281372
postsynaptic,4.775510204081633,10,0.17300154606486487,0.004231447958730884,0.001345661911719205,6.727392531650367e-5,0.003136078023600318,5.246519338663538,0.04999999999999997,0.003279074586664712
postsynaptic,4.8979591836734695,10,0.17271506707098797,0.005349633076194435,0.001368711288923342,3.3395686513655624e-5,0.0032008103332448745,5.356800911944825,0.04999999999999998,0.003348000569965517
postsynaptic,5.020408163265306,10,0.17391498590212265,0.005402043260433023,0.0014067392843607246,5.61169711873217e-5,0.0032737331277428667,5.468214832852747,0.049999999999999975,0.003417634270532967
postsynaptic,5.142857142857143,10,0.17308985329171178,0.0025157639720340998,0.0014214454770206412,6.532498992007961e-5,0.0033345543292277657,5.572706450009296,0.049999999999999975,0.003482941531255811
postsynaptic,5.26530612244898,10,0.17625990035311345,0.009275547183923307,0.0014544217773909598,4.8964311463309504e-5,0.0034026955675353168,5.690704841642384,0.049999999999999975,0.003556690526026491
postsynaptic,5.387755102040816,10,0.1758085748545654,0.004163210409543411,0.0014621592059790814,6.87426632121922e-5,0.00346526672082546,5.79746319849522,0.04999999999999997,0.003623414499059512
postsynaptic,5.510204081632653,10,0.1803650196373648,0.007151852891611245,0.001489906071172911,6.470768527093937e-5,0.0035311007517502347,5.913855202465507,0.049999999999999975,0.003696159501540943
postsynaptic,5.63265306122449,10,0.1772590456200241,0.003333682120452467,0.0015395077807020823,8.902279045970934e-5,0.0036023323313171306,6.019860823634454,0.04999999999999998,0.003762413014771534
postsynaptic,5.755102040816326,10,0.17761818728177164,0.002287501101486665,0.001561567630747422,7.567679905628053e-5,0.0036683849662232488,6.129294050653222,0.049999999999999975,0.003830808781658265
postsynaptic,5.877551020408164,10,0.1786710295709472,0.003633656350972593,0.001589642542882936,9.257724321843598e-5,0.003725960067620263,6.239356080983258,0.04999999999999998,0.0038995975506145365
postsynaptic,6.0,10,0.18368183204218597,0.0028358971774144373,0.0015850678577648421,8.290406985159576e-5,0.00379922845363015,6.356649405429517,0.04999999999999998,0.003972905878393449
