mode,control_gain,phase,interval_start_s,frequency_hz,driver_frequency_hz
presynaptic,3.350704225352113,pre,124.08169200031597,0.10666388713655191,4.266555485462076
presynaptic,3.350704225352113,pre,133.45693630132098,0.11345183276271666,4.1977178122205165
presynaptic,3.350704225352113,pre,142.2712496151613,0.11676672413141503,4.203602068730941
presynaptic,3.350704225352113,pre,150.83533332512778,0.12509736943556155,4.128213191373531
presynaptic,3.350704225352113,pre,158.82910653164677,0.12211776907743292,4.274121917710152
presynaptic,3.350704225352113,pre,167.01792301228454,0.11333573379370251,4.1934221503669935
presynaptic,3.350704225352113,pre,175.84126554095457,0.10631469896078184,4.252587958431274
presynaptic,3.350704225352113,pre,185.24730261555408,0.11499031793565395,4.139651445683542
presynaptic,3.4309859154929576,pre,116.96972298263958,0.11910896549866462,4.287922757951926
presynaptic,3.4309859154929576,pre,125.36539660647952,0.11537931952645022,4.1536555029522075
presynaptic,3.4309859154929576,pre,134.03246106919508,0.12019768736686078,4.206919057840127
presynaptic,3.4309859154929576,pre,142.3520886918785,0.10550966269549956,4.220386507819983
presynaptic,3.4309859154929576,pre,151.829893609955,0.11589670275972612,4.17228129935014
presynaptic,3.4309859154929576,pre,160.45826677492047,0.12225402830292062,4.278890990602221
presynaptic,3.4309859154929576,pre,168.63795634328548,0.12152291699028182,4.131779177669582
presynaptic,3.4309859154929576,pre,176.86685690596676,0.11994578966877026,4.198102638406959
presynaptic,3.4309859154929576,pre,185.20395654707542,0.12108200058706887,4.237870020547411
presynaptic,3.511267605633803,pre,114.90735510815949,0.12588340504515885,4.1541523664902416
presynaptic,3.511267605633803,pre,122.85121394833993,0.12579867452467058,4.2771549338387995
presynaptic,3.511267605633803,pre,130.80042330033424,0.11173463115054509,4.1341813525701685
presynaptic,3.511267605633803,pre,139.75020001416843,0.10824841924179757,4.221688350430106
presynaptic,3.511267605633803,pre,148.98821020410267,0.1246613479043891,4.238485828749229
presynaptic,3.511267605633803,pre,157.00994281657984,0.12534209976385854,4.136289292207332
presynaptic,3.511267605633803,pre,164.98810818866133,0.1086162331607289,4.236033093268427
presynaptic,3.511267605633803,pre,174.1948351290093,0.10955718426487335,4.163173002065187
presynaptic,3.511267605633803,pre,183.32248847926635,0.12578474814167254,4.276681436816866
presynaptic,3.545454545454546,pre,115.00618556191634,0.12119006430339606,4.241652250618862
presynaptic,3.545454545454546,pre,123.25768708349757,0.12662520135961863,4.178631644867415
presynaptic,3.545454545454546,pre,131.15500917469785,0.12641636596469372,4.171740076834892
presynaptic,3.545454545454546,pre,139.06537736451978,0.12626455820374938,4.292994978927479
presynaptic,3.545454545454546,pre,146.9852561826623,0.12636663413826876,4.1700989265628685
presynaptic,3.545454545454546,pre,154.89873751275624,0.11702569700759202,4.212925092273313
presynaptic,3.545454545454546,pre,163.44386927074206,0.12069571604699728,4.224350061644905
presynaptic,3.545454545454546,pre,171.7291674797573,0.1270301026882784,4.191993388713188
presynaptic,3.545454545454546,pre,179.60131729966196,0.12653228574802317,4.175565429684765
presynaptic,3.591549295774648,pre,114.70942666882318,0.1220487955735787,4.149659049501676
