mode,time_s,V0,V1
postsynaptic,79.47,-29.692037911272998,-42.87072760449362
postsynaptic,79.48,-29.048959891737002,-41.745970638239
postsynaptic,79.49,-28.03125,-40.668624569187564
postsynaptic,79.5,-27.214359339844766,-39.55599125524456
postsynaptic,79.51,-26.330283517297072,-38.25725213234541
postsynaptic,79.52,-24.843529123325904,-36.34968737377961
postsynaptic,79.53,-21.29456923158415,-30.149492326562754
postsynaptic,79.54,6.698121959294535,26.197349638168642
postsynaptic,79.55,7.994284079781835,17.551616637015318
postsynaptic,79.56,-24.108026363855558,1.1487542001267304
postsynaptic,79.57,-34.2993280195292,-19.631732447952885
postsynaptic,79.58,-36.10721648270259,-40.13890975245265
postsynaptic,79.59,-36.18757362556041,-47.35999820197859
postsynaptic,79.6,-35.625,-48.92264670138291
postsynaptic,79.61,-34.90171208872633,-48.437245146524354
postsynaptic,79.62,-34.017709891737006,-47.23647829187226
postsynaptic,79.63,-33.20074560602612,-45.86119656750339
postsynaptic,79.64,-32.27685933984476,-44.52596504716474
postsynaptic,79.65,-31.205283517297072,-43.29691878937683
postsynaptic,79.66,-30.28117637444197,-42.1699429809646
postsynaptic,79.67,-29.34375,-41.10583099430589
postsynaptic,79.68,-28.553424177449248,-40.039927169787816
postsynaptic,79.69,-27.87031483760856,-38.86431098878618
postsynaptic,79.7,-27.65625,-37.333324951514896
postsynaptic,79.71,-26.625,-34.38538888627553
postsynaptic,79.72,-25.955283517297413,26.596844147718727
postsynaptic,79.73,-25.21867637443959,22.41022988744565
postsynaptic,79.74,-24.107069231584486,8.878528030943546
postsynaptic,79.75,-21.361386266178975,-10.161390696757978
postsynaptic,79.76,11.03645054131498,-33.805084731583555
postsynaptic,79.77,-0.630789545764948,-46.039853105710094
postsynaptic,79.78,-26.304234058602876,-49.15818325950315
postsynaptic,79.79,-34.151932965405855,-49.12248960118923
postsynaptic,79.8,-36.09375,-48.01585785274114
postsynaptic,79.81,-36.10706923158415,-46.623683371784686
postsynaptic,79.82,-35.839212088727,-45.250082589465514
postsynaptic,79.83,-35.29010494586952,-43.99604604842982
postsynaptic,79.84,-34.740997803012036,-42.87202311255608
postsynaptic,79.85,-33.89746867968953,-41.84851989933281
postsynaptic,79.86,-33.54903351729741,-40.87693084479364
postsynaptic,79.87,-32.62507362556041,-39.891105915564516
postsynaptic,79.88,-31.888319231584486,-38.78542326466962
postsynaptic,79.89,-31.21875,-37.31950210918707
postsynaptic,79.9,-30.415104945868503,-34.45505327118563
postsynaptic,79.91,-29.8125,26.63286613040517
postsynaptic,79.92,-29.196281320309108,22.63036714214109
postsynaptic,79.93,-28.526932965405855,9.289179081003477
postsynaptic,79.94,-28.21875,-9.662017356181067
postsynaptic,79.95,-28.17879230524756,-33.30773880050911
postsynaptic,79.96,-27.75,-45.05778886502064
postsynaptic,79.97,-27.28125,-47.792846196557164
postsynaptic,79.98,-26.15625,-47.54790048843821
postsynaptic,79.99,-24.535640660155234,-46.46629880879985
postsynaptic,80.0,-22.111533517297413,-45.37789809494134
postsynaptic,80.01,4.970222511208186,-44.343146760862304
postsynaptic,80.02,8.931857705351762,-43.335897996089
postsynaptic,80.03,-22.48741702401043,-42.36261467345772
postsynaptic,80.04,-33.763540108262994,-41.417754714640346
postsynaptic,80.05,-35.79925439397388,-40.4729193543225
postsynaptic,80.06,-36.1875,-39.46888773875547
postsynaptic,80.07,-35.70528351729945,-38.2856194360803
postsynaptic,80.08,-35.53117637444197,-36.589314274059994
postsynaptic,80.09,-34.6875,-32.25074765228178
postsynaptic,80.1,-33.817037911273,26.698945166686716
postsynaptic,80.11,-33.08020989173904,19.171379998379514
postsynaptic,80.12,-32.26324560602407,3.469173858733606
postsynaptic,80.13,-31.3125,-16.911099210564384
postsynaptic,80.14,-30.5625,-39.036560162175306
postsynaptic,80.15,-29.71882362556041,-47.48319871313691
postsynaptic,80.16,-29.14293076841585,-49.32777923143674
postsynaptic,80.17,-28.178424177452648,-48.884429363126074
postsynaptic,80.18,-27.923959891737002,-47.686522487380394
postsynaptic,80.19,-27.09375,-46.325067317328696
postsynaptic,80.2,-25.6875,-45.02537921097664
postsynaptic,80.21,-23.49085055189835,-43.85513216101268
postsynaptic,80.22,-19.78088187220984,-42.8124936906937
postsynaptic,80.23,13.51434998943262,-41.86299376688385
postsynaptic,80.24,-0.2157582254599515,-40.95888019254253
postsynaptic,80.25,-28.340095595435283,-40.042618546415866
postsynaptic,80.26,-35.290252196987964,-39.030995832963605
postsynaptic,80.27,-36.28125,-37.745427028012564
postsynaptic,80.28,-36.08028351729741,-35.56333391723017
postsynaptic,80.29,-35.06242637443959,1.021607508102722
postsynaptic,80.3,-34.5,24.826186981086938
postsynaptic,80.31,-33.61592417745265,13.84741547146071
postsynaptic,80.32,-32.57135494587088,-3.9383275053505415
postsynaptic,80.33,-31.740997803012036,-26.820332845345998
postsynaptic,80.34,-30.816890660154556,-43.96863432528305
postsynaptic,80.35,-29.8125,-49.01494245451876
postsynaptic,80.36,-28.96875,-49.703308881074825
postsynaptic,80.37,-28.24538846316421,-48.890633005534674
postsynaptic,80.38,-27.522174177454005,-47.62393116134426
postsynaptic,80.39,-26.22343516239144,-46.31126505271555
postsynaptic,80.4,-25.64724780301068,-45.10186911661697
postsynaptic,80.41,-24.321281320310472,-44.032233238815515
postsynaptic,80.42,-21.629317034594827,-43.090604951961346
postsynaptic,80.43,4.8767670134498236,-42.24555965111702
postsynaptic,80.44,9.226426936930501,-41.45667156356967
postsynaptic,80.45,-23.304454935284106,-40.68233472899892
postsynaptic,80.46,-34.08489505412912,-39.874139782939544
postsynaptic,80.47,-35.009002196987964,-38.95498165563626
postsynaptic,80.48,-35.035640660154556,-37.755486084082804
postsynaptic,80.49,-34.58028351729945,-35.683018507109395
postsynaptic,80.5,-33.74992637444197,-5.557171321689731
postsynaptic,80.51,-33.21413846316421,25.14797462885288
postsynaptic,80.52,-33.214212088727,14.602486262465579
postsynaptic,80.53,-32.8125,-2.9680752419561696
postsynaptic,80.54,-32.11599780301068,-25.731254597297845
postsynaptic,80.55,-31.379390660155234,-43.8171088130758
postsynaptic,80.56,-30.61585055189224,-49.308882164122195
postsynaptic,80.57,-29.812352748883935,-50.21491156868677
postsynaptic,80.58,-28.60706923158415,-49.53819064252479
postsynaptic,80.59,-27.589212088726324,-48.37196245409936
postsynaptic,80.6,-25.91510494587088,-47.14288584196838
postsynaptic,80.61,-23.97299340903611,-46.01073272902651
postsynaptic,80.62,-20.021953300772772,-45.020019706571425
postsynaptic,80.63,14.050064275107141,-44.16419588498939
postsynaptic,80.64,-0.7516933878894141,-43.41812813306381
postsynaptic,80.65,-28.848876915761046,-42.754906925540986
postsynaptic,80.66,-35.504537911273,-42.15128660143641
postsynaptic,80.67,-36.46875,-41.58417254535163
postsynaptic,80.68,-36.20074560602136,-41.03060393671178
postsynaptic,80.69,-35.29003132031047,-40.465756324668746
postsynaptic,80.7,-33.5625,-39.8578303734229
postsynaptic,80.71,-32.24992637444197,-39.15654071134759
postsynaptic,80.72,-30.48206923158415,-38.26066301662505
postsynaptic,80.73,-29.53125,-36.88795163349966
postsynaptic,80.74,-28.64739505412912,-33.430201934261035
postsynaptic,80.75,-28.365997803012036,27.361220793833507
postsynaptic,80.76,-28.21875,21.415456706831932
postsynaptic,80.77,-28.39278351729945,7.137137154502061
postsynaptic,80.78,-28.40617637443959,-12.461551493279872
postsynaptic,80.79,-28.299180768417894,-36.50823468911406
postsynaptic,80.8,-27.910787911272998,-47.549905171861504
postsynaptic,80.81,-27.5625,-50.40036167561537
postsynaptic,80.82,-27.0,-50.43654369590319
postsynaptic,80.83,-26.34375,-49.52047174598085
postsynaptic,80.84,-25.285567034594827,-48.3577905625207
postsynaptic,80.85,-22.781102748883935,-47.224092983838645
postsynaptic,80.86,-0.519450031781739,-46.215210981539656
postsynaptic,80.87,10.37850715344222,-45.3469874227464
postsynaptic,80.88,-18.844780757826722,-44.60577189516899
postsynaptic,80.89,-32.638760984939815,-43.97001627610387
postsynaptic,80.9,-35.745609339845444,-43.41816182076876
postsynaptic,80.91,-35.8394329654011,-42.92940738010089
postsynaptic,80.92,-35.53117637443959,-42.486046058729436
postsynaptic,80.93,-34.78125,-42.073261938258746
postsynaptic,80.94,-33.522174177454005,-41.67838300276252
postsynaptic,80.95,-31.59375,-41.289908857937476
postsynaptic,80.96,-30.75,-40.896581590679936
postsynaptic,80.97,-30.495609339844766,-40.49001441309683
postsynaptic,80.98,-30.5625,-40.06009586607044
postsynaptic,80.99,-30.56257362555803,-39.58739992410375
postsynaptic,81.0,-30.17418076841585,-39.03626836708284
postsynaptic,81.01,-29.946575822547352,-38.331198750369694
postsynaptic,81.02,-29.34375,-37.282817278949985
postsynaptic,81.03,-28.6875,-35.12268236057323
postsynaptic,81.04,-27.75,23.97602177806854
postsynaptic,81.05,-26.4375,24.43296744240397
postsynaptic,81.06,-24.74992637443959,13.002759157786139
postsynaptic,81.07,-22.044569231584486,-5.083529976913879
postsynaptic,81.08,5.399235693097937,-28.720628742999654
postsynaptic,81.09,8.931784079764533,-45.20075011940617
postsynaptic,81.1,-22.822532954804124,-50.063795179547306
postsynaptic,81.11,-34.01807801953429,-50.836551198875846
postsynaptic,81.12,-36.20096648270293,-50.19712786523558
postsynaptic,81.13,-36.18742637444197,-49.12912018548511
postsynaptic,81.14,-35.63831923158415,-48.017527421364875
postsynaptic,81.15,-34.6875,-47.00617602917928
postsynaptic,81.16,-33.0,-46.13511642337696
postsynaptic,81.17,-32.115997803012036,-45.401601682154705
postsynaptic,81.18,-31.6875,-44.79076395830313
postsynaptic,81.19,-31.111533517297413,-44.28267017892152
postsynaptic,81.2,-30.37507362556041,-43.85696473353955
postsynaptic,81.21,-30.1875,-43.4949508312876
postsynaptic,81.22,-29.490924177454005,-43.17887668854312
postsynaptic,81.23,-28.928645054131497,-42.8956004059262
postsynaptic,81.24,-28.125,-42.635830706106546
postsynaptic,81.25,-27.09375,-42.392786519516605
postsynaptic,81.26,-25.875,-42.16133779386801
postsynaptic,81.27,-24.187279123325904,-41.93743434517467
postsynaptic,81.28,-20.39702692633659,-41.71770757222767
postsynaptic,81.29,12.001030757831456,-41.49797257911797
postsynaptic,81.3,1.685953863259914,-41.27271374180211
postsynaptic,81.31,-26.74627196987963,-41.03773969080613
postsynaptic,81.32,-34.553718679686135,-40.81307791180932
postsynaptic,81.33,-35.89278351729741,-41.31761304281806
postsynaptic,81.34,-35.4375,-42.67747852331345
postsynaptic,81.35,-34.70081923158448,-44.47441875640212
postsynaptic,81.36,-33.33467417745265,-46.34500549479145
postsynaptic,81.37,-31.727604945868503,-47.787866988990075
postsynaptic,81.38,-31.36599780301306,-48.70019708321184
postsynaptic,81.39,-30.964359339844766,-49.27622739645125
postsynaptic,81.4,-30.455283517297072,-49.637877538778355
postsynaptic,81.41,-29.8125,-49.86159450933653
postsynaptic,81.42,-29.26331923158415,-49.99528389057166
postsynaptic,81.43,-28.057962088724622,-50.06893175307005
postsynaptic,81.44,-27.28125,-50.101375046983506
postsynaptic,81.45,-26.34375,-50.10453090421243
postsynaptic,81.46,-25.071281320313865,-50.086019497238084
postsynaptic,81.47,-23.504317034594827,-50.05078553169646
postsynaptic,81.48,-20.249705497758363,-50.0021018820977
postsynaptic,81.49,10.126546136725812,-49.941104413304544
postsynaptic,81.5,5.409241774526492,-49.86742786015251
postsynaptic,81.51,-26.264055487183484,-50.05553466686004
postsynaptic,81.52,-34.91525219698694,-50.7071930107764
postsynaptic,81.53,-36.40185933984476,-51.596741310605786
postsynaptic,81.54,-36.120682965405855,-52.58051618570568
postsynaptic,81.55,-35.34375,-53.35414863702525
postsynaptic,81.56,-34.86168076841585,-53.829590780409205
postsynaptic,81.57,-34.192037911273,-54.12533740897735
postsynaptic,81.58,-33.41510494586952,-54.308540851288925
postsynaptic,81.59,-32.71875,-54.418269830234586
postsynaptic,81.6,-32.03564066015524,-54.47844417758368
postsynaptic,81.61,-31.392783517297413,-54.503834304803256
postsynaptic,81.62,-30.9375,-54.503648499128175
postsynaptic,81.63,-30.401638463168972,-54.48369860652447
postsynaptic,81.64,-28.928424177452648,-54.44771257503664
postsynaptic,81.65,-28.3125,-54.39813287583061
postsynaptic,81.66,-28.27224780301306,-54.33660512646494
postsynaptic,81.67,-28.21875,-54.2784092018356
postsynaptic,81.68,-28.379317034594145,-54.55584539557868
postsynaptic,81.69,-28.31257362555803,-55.144360262766476
postsynaptic,81.7,-28.5,-55.886839241526175
postsynaptic,81.71,-28.714212088727002,-56.64863952137791
postsynaptic,81.72,-29.15625,-57.15800198206522
postsynaptic,81.73,-29.34375,-57.47454619848936
postsynaptic,81.74,-29.397468679689528,-57.674779561398886
postsynaptic,81.75,-29.169716482702587,-57.80253005788094
postsynaptic,81.76,-28.96867637443959,-57.881348180442785
postsynaptic,81.77,-28.620388463168972,-57.92510554809634
postsynaptic,81.78,-28.379537911273676,-57.94276046086219
postsynaptic,81.79,-27.65625,-57.940140331190044
postsynaptic,81.8,-26.86599780301306,-57.921071500344
postsynaptic,81.81,-25.941890660154556,-57.88809846127628
postsynaptic,81.82,-24.46875,-57.84294212164983
postsynaptic,81.83,-21.74963187220984,-57.78679220230937
postsynaptic,81.84,10.688530757850515,-57.917430319243635
postsynaptic,81.85,1.9137796858130462,-58.35874032708595
postsynaptic,81.86,-26.116660433043844,-58.96242047887243
postsynaptic,81.87,-34.808256590963886,-59.62878053614908
postsynaptic,81.88,-36.53564066015524,-60.11581469798881
postsynaptic,81.89,-35.45096648270259,-60.41309228897381
postsynaptic,81.9,-34.6875,-60.596121475107495
postsynaptic,81.91,-34.0578884631683,-60.70977038104457
postsynaptic,81.92,-33.49546208872633,-60.77975768246033
postsynaptic,81.93,-33.2276049458685,-60.82035892051971
postsynaptic,81.94,-32.67849780301306,-60.83795197798568
postsynaptic,81.95,-31.875,-60.83654383942632
postsynaptic,81.96,-31.11153351729945,-60.81918142377337
postsynaptic,81.97,-30.46867637444197,-60.78813093606392
postsynaptic,81.98,-30.013319231582106,-60.745061736985015
postsynaptic,81.99,-28.6875,-60.692075593580306
postsynaptic,82.0,-27.13385494586952,-60.84182476614471
postsynaptic,82.01,-25.794495606024075,-61.2449990417209
postsynaptic,82.02,-23.450671980465707,-61.780905785890795
postsynaptic,82.03,-20.102384069189654,-62.35303488686097
postsynaptic,82.04,12.657059881164502,-62.74592918447427
postsynaptic,82.05,-0.10861536831705698,-62.98126570241584
postsynaptic,82.06,-27.4425532901894,-63.115534338797744
postsynaptic,82.07,-34.79479010825824,-63.1845672233357
postsynaptic,82.08,-36.28125,-63.21063515784303
postsynaptic,82.09,-36.026859339845444,-63.20920928153994
postsynaptic,82.1,-35.14278351729945,-63.19145071628592
postsynaptic,82.11,-33.93757362555803,-63.16319765932725
postsynaptic,82.12,-33.02663846316421,-63.12710557845022
postsynaptic,82.13,-32.25,-63.08252587784889
postsynaptic,82.14,-31.16510494586952,-63.151350060441864
postsynaptic,82.15,-30.14724780301068,-63.45853316661814
postsynaptic,82.16,-29.035640660155234,-63.89607609184233
postsynaptic,82.17,-28.111533517297413,-64.38611930864444
postsynaptic,82.18,-26.90617637443959,-64.74278775802154
postsynaptic,82.19,-25.339138463168293,-64.95287517166344
postsynaptic,82.2,-23.34375,-65.06932941836679
postsynaptic,82.21,-17.651049458708812,-65.1244332626316
postsynaptic,82.22,16.071502196987964,-65.1368277659772
postsynaptic,82.23,-9.965905476599806,-65.11740809102452
postsynaptic,82.24,-31.219265378903845,-65.07394107354646
postsynaptic,82.25,-36.09375,-65.0130775374498
postsynaptic,82.26,-36.95081923158211,-64.9390437023934
postsynaptic,82.27,-36.5625,-64.85436543913539
postsynaptic,82.28,-35.94635494586952,-64.76059542354274
postsynaptic,82.29,-34.96875,-64.65878276825623
postsynaptic,82.3,-33.9375,-64.64720440449848
postsynaptic,82.31,-32.91971648270259,-64.87275051154074
postsynaptic,82.32,-32.06242637444197,-65.23911207458927
postsynaptic,82.33,-30.682888463168293,-65.67461528970539
postsynaptic,82.34,-29.370462088726324,-66.02407232035713
postsynaptic,82.35,-28.40625,-66.22467749406208
postsynaptic,82.36,-27.602752196987964,-66.3285525989201
postsynaptic,82.37,-26.651859339845444,-66.36827261342609
postsynaptic,82.38,-25.473067034598902,-66.36438706916317
postsynaptic,82.39,-23.71867637443959,-66.32998248607225
postsynaptic,82.4,-18.829915389492637,-66.27346458484135
postsynaptic,82.41,16.527227467637985,-66.19923146975422
postsynaptic,82.42,-6.577586245001047,-66.10932089194725
postsynaptic,82.43,-30.456019772903886,-66.00589382199709
postsynaptic,82.44,-35.77246867968953,-65.89206212603249
postsynaptic,82.45,-36.38846648270259,-65.77004381510555
postsynaptic,82.46,-35.90625,-65.64355780854301
postsynaptic,82.47,-35.15625,-65.68505396924395
postsynaptic,82.48,-33.96421208872633,-65.91774793307148
postsynaptic,82.49,-32.66510494587088,-66.25494237674467
postsynaptic,82.5,-31.553497803012036,-66.63178698377108
postsynaptic,82.51,-30.535640660154556,-66.88558177745887
postsynaptic,82.52,-29.34375,-67.02156185975866
postsynaptic,82.53,-28.21867637443959,-67.08163293440323
postsynaptic,82.54,-26.825819231582106,-67.08943184718295
postsynaptic,82.55,-24.964212088727002,-67.06005775356121
postsynaptic,82.56,-22.00416978347808,-67.00368994334643
postsynaptic,82.57,2.9888159096082463,-66.92696683304446
postsynaptic,82.58,10.860281882794245,-66.83297137568043
postsynaptic,82.59,-22.688530757836215,-66.72399086472048
postsynaptic,82.6,-34.21889725111606,-66.6028706517068
postsynaptic,82.61,-36.28125,-66.47260121776134
postsynaptic,82.62,-36.14717417745265,-66.33496401037353
postsynaptic,82.63,-35.47760494586952,-66.19781879074306
postsynaptic,82.64,-34.365997803012036,-66.2397093435035
postsynaptic,82.65,-33.026859339845444,-66.45950883365344
postsynaptic,82.66,-32.23653351729945,-66.77584478081488
postsynaptic,82.67,-31.31264725112082,-67.11367604062262
postsynaptic,82.68,-30.68288846316421,-67.318300520295
postsynaptic,82.69,-29.90625,-67.41577212058883
postsynaptic,82.7,-29.0625,-67.44566664628567
postsynaptic,82.71,-28.07150219698694,-67.43176157158588
postsynaptic,82.72,-27.066890660155234,-67.38654084469113
postsynaptic,82.73,-25.191817034594827,-67.31727937541336
postsynaptic,82.74,-22.781029123325904,-67.2293549304825
postsynaptic,82.75,-14.931857705346355,-67.12664538919954
postsynaptic,82.76,16.0443483549053,-67.01076149186741
postsynaptic,82.77,-13.260401082609606,-66.8825047902735
postsynaptic,82.78,-32.12975878795185,-66.7433495935052
postsynaptic,82.79,-35.86621867969089,-66.59581109311578
postsynaptic,82.8,-36.09375,-66.45318263041214
postsynaptic,82.81,-35.53110274887918,-66.49749927947661
postsynaptic,82.82,-34.70081923158448,-66.712013143091
postsynaptic,82.83,-33.9375,-67.01886978137787
postsynaptic,82.84,-33.0,-67.33672574756191
postsynaptic,82.85,-31.888245606026118,-67.51623540571113
postsynaptic,82.86,-31.125,-67.58983922564724
postsynaptic,82.87,-30.375,-67.59782163217089
postsynaptic,82.88,-29.71867637444197,-67.56487210976498
postsynaptic,82.89,-28.714138463168293,-67.50561669513202
postsynaptic,82.9,-27.589212088726324,-67.4274194271805
postsynaptic,82.91,-26.66510494586952,-67.33306310264223
postsynaptic,82.92,-25.325745606024075,-67.22495948992248
postsynaptic,82.93,-23.383781320309108,-67.10524304372908
postsynaptic,82.94,-18.29420110378448,-66.9756548748464
postsynaptic,82.95,16.969118127802048,-66.83662650274377
postsynaptic,82.96,-7.193657673556841,-66.68777221438062
postsynaptic,82.97,-30.870977467637985,-66.56261449069838
postsynaptic,82.98,-35.0088549458685,-66.64179906453437
postsynaptic,82.99,-35.51800439397388,-66.87204191179532
postsynaptic,83.0,-35.12939066015524,-67.1824770837749
postsynaptic,83.01,-33.92403351729707,-67.46987465355757
postsynaptic,83.02,-33.0,-67.61596916996571
postsynaptic,83.03,-32.35706923158415,-67.66523496753234
postsynaptic,83.04,-31.245462088726324,-67.65021082752077
postsynaptic,83.05,-30.5625,-67.59155109772061
postsynaptic,83.06,-29.209747803012036,-67.50254690023748
postsynaptic,83.07,-28.125,-67.39431376145585
postsynaptic,83.08,-27.254317034594827,-67.27614972145966
postsynaptic,83.09,-26.24985274887918,-67.15284268417952
postsynaptic,83.1,-24.763319231584486,-67.02633102954645
postsynaptic,83.11,-22.486386266178975,-66.8950838259222
postsynaptic,83.12,-10.189092888871578,-66.80478400949305
postsynaptic,83.13,15.240482424104467,-66.91321969531947
postsynaptic,83.14,-15.912186796895282,-67.15246387684253
postsynaptic,83.15,-32.49136593081171,-67.45769316724697
postsynaptic,83.16,-35.71889725111606,-67.71054482925891
postsynaptic,83.17,-35.9328884631683,-67.8296100541477
postsynaptic,83.18,-35.31703791127538,-67.86072195606842
postsynaptic,83.19,-34.36614505413048,-67.8332617300635
postsynaptic,83.2,-33.28125,-67.76587460843675
postsynaptic,83.21,-32.4375,-67.67049471874562
postsynaptic,83.22,-31.526932965405173,-67.55482741261795
postsynaptic,83.23,-30.84367637443959,-67.42389222797101
postsynaptic,83.24,-29.986680768415514,-67.2809905392826
postsynaptic,83.25,-28.807962088726324,-67.12831515330697
postsynaptic,83.26,-27.696354945868503,-66.96733807073338
postsynaptic,83.27,-26.30349780301306,-66.79905781759996
postsynaptic,83.28,-24.388171980465707,-66.62415874770338
postsynaptic,83.29,-20.316817034594145,-66.45508639279622
postsynaptic,83.3,11.345001634486547,-66.47431554895682
postsynaptic,83.31,4.485134631682943,-66.66436859128808
postsynaptic,83.32,-26.799917024002973,-66.95083598344175
postsynaptic,83.33,-35.20989505413048,-67.26385000860564
postsynaptic,83.34,-36.509002196987964,-67.45019989809201
postsynaptic,83.35,-35.87939066015524,-67.53295890135378
postsynaptic,83.36,-35.14278351729741,-67.54598849985251
postsynaptic,83.37,-34.03110274887918,-67.50971296221022
postsynaptic,83.38,-33.21413846316897,-67.43796957899988
postsynaptic,83.39,-31.647174177452648,-67.34018043489006
postsynaptic,83.4,-30.696354945868503,-67.22277808887011
postsynaptic,83.41,-29.67849780301306,-67.09016866422138
postsynaptic,83.42,-28.941890660154556,-66.94538181573665
postsynaptic,83.43,-28.111533517297072,-66.79051003050735
postsynaptic,83.44,-26.8125,-66.62700509992844
postsynaptic,83.45,-25.526638463168293,-66.45587881159128
postsynaptic,83.46,-24.65625,-66.27783844631388
postsynaptic,83.47,-22.15156483760856,-66.13157973981124
postsynaptic,83.48,-12.962445075300925,-66.20316603990419
postsynaptic,83.49,16.432593960931417,-66.43221935930491
postsynaptic,83.5,-14.613079654051734,-66.74421044000998
postsynaptic,83.51,-32.625220876681226,-67.03644847558847
postsynaptic,83.52,-35.8125,-67.18067430348867
postsynaptic,83.53,-36.40171208872633,-67.22188429059658
postsynaptic,83.54,-35.8125,-67.19718418974179
postsynaptic,83.55,-34.96875,-67.13324218960224
postsynaptic,83.56,-33.910640660154556,-67.04568198502642
postsynaptic,83.57,-33.0,-66.94315962017384
postsynaptic,83.58,-32.43742637444197,-66.828175923865
postsynaptic,83.59,-31.6875,-66.70048241181847
postsynaptic,83.6,-31.084674177454005,-66.56078818510525
postsynaptic,83.61,-30.736459891739038,-66.41019408154901
postsynaptic,83.62,-30.375,-66.24981905609188
postsynaptic,83.63,-30.294421980465707,-66.08064827847015
postsynaptic,83.64,-29.90625,-65.91355729865334
postsynaptic,83.65,-29.53132362556041,-65.93844602347332
postsynaptic,83.66,-28.88831923158415,-66.14664752320283
postsynaptic,83.67,-28.3125,-66.4568592716196
postsynaptic,83.68,-27.65625,-66.78382361161401
postsynaptic,83.69,-26.53125,-66.96804297860348
postsynaptic,83.7,-24.254390660154556,-67.03963650708918
postsynaptic,83.71,-21.910567034598902,-67.03612504934927
postsynaptic,83.72,-2.9972758543528113,-66.98129484521087
postsynaptic,83.73,12.334011547403167,-66.88921815737217
postsynaptic,83.74,-18.389644491640958,-66.7687211528799
postsynaptic,83.75,-33.214580216521924,-66.62631192271735
postsynaptic,83.76,-36.45550439397593,-66.46750735615184
postsynaptic,83.77,-36.91064066015524,-66.29595784123714
postsynaptic,83.78,-36.62931703459483,-66.11391699469989
postsynaptic,83.79,-35.53117637443959,-65.92278142861373
postsynaptic,83.8,-34.96875,-65.72341866973221
postsynaptic,83.81,-34.21875,-65.51636669695158
postsynaptic,83.82,-33.05364505412912,-65.3081355546048
postsynaptic,83.83,-32.303497803012036,-65.29261989225208
postsynaptic,83.84,-31.553718679690892,-65.47900945327729
postsynaptic,83.85,-30.38846648270055,-65.78003267110799
postsynaptic,83.86,-29.62492637444197,-66.12054995099149
postsynaptic,83.87,-28.794569231582106,-66.32991591380056
postsynaptic,83.88,-28.3125,-66.4241135036772
postsynaptic,83.89,-27.40208021652192,-66.44559501798584
postsynaptic,83.9,-26.71875,-66.41890310054683
postsynaptic,83.91,-25.352531320310472,-66.35553056509794
postsynaptic,83.92,-23.049033517297413,-66.26317780111135
postsynaptic,83.93,-15.185512109868949,-66.14778385091537
postsynaptic,83.94,16.27202692633659,-66.01291360789342
postsynaptic,83.95,-12.872008225473508,-65.8605808844129
postsynaptic,83.96,-31.433330216516477,-65.69293498952277
postsynaptic,83.97,-34.98199560602407,-65.51283002979211
postsynaptic,83.98,-36.066890660154556,-65.32244202338701
postsynaptic,83.99,-35.79903351729945,-65.12307406010484
postsynaptic,84.0,-35.15632362555803,-64.91550158557146
postsynaptic,84.01,-34.33913846316421,-64.83146292407058
postsynaptic,84.02,-33.401712088727,-64.98624429388018
postsynaptic,84.03,-32.53125,-65.28221203739531
postsynaptic,84.04,-31.6875,-65.64818049724548
postsynaptic,84.05,-30.46875,-65.90860815245402
postsynaptic,84.06,-29.732216482702587,-66.02537367245135
postsynaptic,84.07,-28.6875,-66.04691018469384
postsynaptic,84.08,-27.401638463168293,-66.00394846486093
postsynaptic,84.09,-26.557962088726324,-65.9161397019054
postsynaptic,84.1,-25.25885494587088,-65.79614309465798
postsynaptic,84.11,-22.94174340903611,-65.65217213735647
postsynaptic,84.12,-17.168906601545544,-65.48957801412693
postsynaptic,84.13,16.20528351729945,-65.31110908650614
postsynaptic,84.14,-9.564046136768596,-65.1177867524169
postsynaptic,84.15,-30.58965384208947,-64.91075186269843
postsynaptic,84.16,-35.71875,-64.6919600997821
postsynaptic,84.17,-36.65625,-64.46305700253887
postsynaptic,84.18,-36.33474780301068,-64.2249661583646
postsynaptic,84.19,-35.27685933984476,-63.97818030386317
postsynaptic,84.2,-34.03125,-63.885500123985445
postsynaptic,84.21,-33.28132362555803,-64.04287437178742
postsynaptic,84.22,-32.4641384631683,-64.34728053039107
postsynaptic,84.23,-31.714212088726324,-64.72324385401808
postsynaptic,84.24,-31.03125,-64.97946642754997
postsynaptic,84.25,-30.28125,-65.08545516963937
postsynaptic,84.26,-29.691890660154556,-65.0918838788687
postsynaptic,84.27,-29.34375,-65.03082875700504
postsynaptic,84.28,-28.5,-64.92274109656796
postsynaptic,84.29,-27.857069231582106,-64.78074707031784
postsynaptic,84.3,-26.4375,-64.61332115984658
postsynaptic,84.31,-24.736459891739038,-64.42596119799435
postsynaptic,84.32,-22.17849780301306,-64.22224621004939
postsynaptic,84.33,-7.456361027296086,-64.00443056970416
postsynaptic,84.34,15.293685724866373,-63.772960240305856
postsynaptic,84.35,-17.720075260044577,-63.527583316049274
postsynaptic,84.36,-33.6296115368317,-63.268521606940794
postsynaptic,84.37,-36.75,-62.99685688138123
postsynaptic,84.38,-35.8125,-62.71326848139774
postsynaptic,84.39,-34.48675439397593,-62.4178800366032
postsynaptic,84.4,-33.65625,-62.24825303898428
postsynaptic,84.41,-33.28125,-62.36847020600697
postsynaptic,84.42,-32.62485274887918,-62.66375055544241
postsynaptic,84.43,-32.0625,-63.04845746823938
